96,1.600000,-0.035805,1.261740,0.029649,-1.047813,1.190346,-0.175058,,,,,,
97,1.616667,-0.035824,1.261804,0.029641,-1.049194,1.189067,-0.169541,,,,,,
98,1.633333,-0.035802,1.261860,0.029708,-1.050739,1.187942,-0.164276,,,,,,
99,1.650000,-0.035821,1.261913,0.029705,-1.052437,1.186914,-0.159139,,,,,,
100,1.666667,-0.035820,1.261974,0.029720,-1.054295,1.186221,-0.154494,,,,,,
101,1.683333,-0.035840,1.262033,0.029740,-1.056133,1.185299,-0.149893,,,,,,
102,1.700000,-0.035886,1.262112,0.029768,-1.057744,1.184196,-0.145781,,,,,,
103,1.716667,-0.036033,1.262167,0.029781,-1.059250,1.182892,-0.142320,,,,,,
104,1.733333,-0.036089,1.262222,0.029802,-1.060793,1.181500,-0.139149,,,,,,
105,1.750000,-0.036132,1.262252,0.029832,-1.062276,1.180390,-0.136077,,,,,,
106,1.766667,-0.036196,1.262247,0.029818,-1.063725,1.179530,-0.133235,,,,,,
107,1.783333,-0.036214,1.262203,0.029882,-1.065012,1.179072,-0.130786,,,,,,
108,1.800000,-0.036266,1.262136,0.029882,-1.066212,1.178431,-0.128197,,,,,,
109,1.816667,-0.036532,1.261891,0.030116,-1.067358,1.178347,-0.125692,,,,,,
110,1.833333,-0.036550,1.261750,0.030165,-1.068352,1.178725,-0.123254,,,,,,
111,1.850000,-0.036579,1.261591,0.030185,-1.069346,1.179242,-0.120910,,,,,,
112,1.866667,-0.036590,1.261448,0.030210,-1.070254,1.179918,-0.118907,,,,,,
113,1.883333,-0.036608,1.261314,0.030225,-1.071048,1.181031,-0.117321,,,,,,
114,1.900000,-0.036611,1.261197,0.030260,-1.071876,1.182659,-0.116041,,,,,,
115,1.916667,-0.036610,1.261099,0.030230,-1.072772,1.184346,-0.115065,,,,,,
116,1.933333,-0.036599,1.260999,0.030199,-1.073560,1.185954,-0.114498,,,,,,
117,1.950000,-0.036592,1.260970,0.030187,-1.074313,1.187853,-0.114238,,,,,,
118,1.966667,-0.036564,1.260974,0.030198,-1.075203,1.189474,-0.114177,,,,,,
119,1.983333,-0.036549,1.260996,0.030160,-1.075875,1.190740,-0.114047,,,,,,
120,2.000000,-0.036490,1.261099,0.030212,-1.076763,1.191554,-0.113732,,,,,,
121,2.016667,-0.036498,1.261199,0.030158,-1.077476,1.192015,-0.112816,,,,,,
122,2.033333,-0.036466,1.261328,0.030128,-1.078144,1.191904,-0.111881,,,,,,
123,2.050000,-0.036440,1.261506,0.030057,-1.078563,1.191552,-0.111241,,,,,,
124,2.066667,-0.036389,1.261666,0.030039,-1.079124,1.191334,-0.110560,,,,,,
125,2.083333,-0.036141,1.261961,0.029724,-1.079601,1.191276,-0.109274,,,,,,
126,2.100000,-0.036086,1.262081,0.029668,-1.080489,1.191300,-0.108068,,,,,,
127,2.116667,-0.036059,1.262178,0.029623,-1.081213,1.191664,-0.107060,,,,,,
128,2.133333,-0.036020,1.262230,0.029544,-1.082096,1.192175,-0.106524,,,,,,
129,2.150000,-0.035971,1.262275,0.029486,-1.082945,1.192472,-0.106107,,,,,,
130,2.166667,-0.035814,1.262350,0.029372,-1.083768,1.192468,-0.105095,,,,,,
131,2.183333,-0.035732,1.262311,0.029326,-1.084795,1.192418,-0.103913,,,,,,
132,2.200000,-0.035712,1.262266,0.029264,-1.085710,1.192547,-0.103331,,,,,,
133,2.216667,-0.035661,1.262174,0.029248,-1.086597,1.192985,-0.103256,,,,,,
134,2.233333,-0.035711,1.262020,0.029108,-1.087518,1.194180,-0.103859,,,,,,
135,2.250000,-0.035691,1.261896,0.029100,-1.088268,1.194899,-0.104843,,,,,,
136,2.266667,-0.035726,1.261707,0.029103,-1.088824,1.194875,-0.105364,,,,,,
137,2.283333,-0.035710,1.261551,0.029092,-1.089306,1.193743,-0.105289,,,,,,
138,2.300000,-0.035689,1.261392,0.029113,-1.090315,1.192296,-0.104322,,,,,,
139,2.316667,-0.035701,1.261275,0.029109,-1.091438,1.191689,-0.103416,,,,,,
140,2.333333,-0.035678,1.261123,0.029077,-1.092257,1.192605,-0.103934,,,,,,
141,2.350000,-0.035719,1.261059,0.029058,-1.093240,1.193877,-0.104793,,,,,,
142,2.366667,-0.035738,1.261020,0.029071,-1.094208,1.194694,-0.105121,,,,,,
143,2.383333,-0.035809,1.261008,0.029059,-1.095314,1.195555,-0.105131,,,,,,
144,2.400000,-0.035817,1.261010,0.029058,-1.096490,1.196319,-0.105229,,,,,,
145,2.416667,-0.035982,1.261027,0.029053,-1.097500,1.197156,-0.105611,,,,,,
146,2.433333,-0.036001,1.261057,0.029069,-1.098395,1.198234,-0.106328,,,,,,
147,2.450000,-0.036078,1.261082,0.029032,-1.099110,1.198827,-0.106739,,,,,,
148,2.466667,-0.036108,1.261104,0.029043,-1.100013,1.199427,-0.107178,,,,,,
149,2.483333,-0.036190,1.261140,0.029043,-1.100816,1.200007,-0.107628,,,,,,
150,2.500000,-0.036264,1.261078,0.029040,-1.101542,1.200378,-0.107865,,,,,,
151,2.516667,-0.036283,1.261175,0.029031,-1.102437,1.201312,-0.107986,,,,,,
152,2.533333,-0.036653,1.260936,0.029231,-1.103232,1.202906,-0.108181,,,,,,
153,2.550000,-0.036688,1.260938,0.029221,-1.103947,1.204465,-0.108362,,,,,,
154,2.566667,-0.036740,1.260957,0.029219,-1.104586,1.205310,-0.108778,,,,,,
155,2.583333,-0.036810,1.261015,0.029267,-1.105268,1.205952,-0.108940,,,,,,
156,2.600000,-0.036869,1.261019,0.029141,-1.105944,1.207013,-0.108807,,,,,,
157,2.616667,-0.037070,1.260974,0.028832,-1.106646,1.208076,-0.108720,,,,,,
158,2.633333,-0.037022,1.260899,0.028029,-1.107395,1.209018,-0.108774,,,,,,
159,2.650000,-0.037425,1.260349,0.027250,-1.108007,1.209665,-0.108679,,,,,,
160,2.666667,-0.037776,1.259526,0.026333,-1.108583,1.210188,-0.108390,,,,,,
161,2.683333,-0.038447,1.258357,0.025454,-1.109260,1.210604,-0.107920,,,,,,
162,2.700000,-0.038677,1.257136,0.023911,-1.109748,1.211142,-0.107504,,,,,,
163,2.716667,-0.039541,1.255527,0.022669,-1.110202,1.211557,-0.107226,,,,,,
164,2.733333,-0.039999,1.253789,0.020624,-1.110702,1.211798,-0.106959,,,,,,
165,2.750000,-0.041123,1.251574,0.018642,-1.111066,1.211782,-0.106536,,,,,,
166,2.766667,-0.042240,1.249175,0.016065,-1.111391,1.211813,-0.106197,,,,,,
167,2.783333,-0.043375,1.246708,0.013141,-1.111851,1.212002,-0.105712,,,,,,
168,2.800000,-0.044679,1.244063,0.010022,-1.112232,1.212209,-0.105137,,,,,,
169,2.816667,-0.046091,1.241515,0.006624,-1.112395,1.212287,-0.105031,,,,,,
170,2.833333,-0.047317,1.239120,0.002795,-1.112487,1.212354,-0.105157,,,,,,
171,2.850000,-0.049020,1.236521,-0.001147,-1.112552,1.212270,-0.105146,,,,,,
172,2.866667,-0.050798,1.234225,-0.005250,-1.112557,1.212069,-0.105030,,,,,,
173,2.883333,-0.052605,1.232236,-0.009510,-1.112513,1.211793,-0.105018,,,,,,
174,2.900000,-0.054922,1.230316,-0.013795,-1.112513,1.211585,-0.104843,,,,,,
175,2.916667,-0.056838,1.228926,-0.018629,-1.112433,1.211424,-0.104824,,,,,,
176,2.933333,-0.058979,1.227697,-0.023346,-1.112269,1.211229,-0.105034,,,,,,
177,2.950000,-0.061282,1.226730,-0.028197,-1.112106,1.211057,-0.105279,,,,,,
178,2.966667,-0.063588,1.226220,-0.033016,-1.111964,1.210752,-0.105195,,,,,,
179,2.983333,-0.066036,1.225963,-0.037869,-1.111764,1.210416,-0.105259,,,,,,
180,3.000000,-0.068897,1.225879,-0.042504,-1.111376,1.210363,-0.105700,,,,,,
181,3.016667,-0.071122,1.226056,-0.047423,-1.111017,1.210259,-0.106317,,,,,,
182,3.033333,-0.073850,1.226397,-0.051860,-1.110727,1.210115,-0.106566,,,,,,
183,3.050000,-0.076408,1.226985,-0.056379,-1.110451,1.210204,-0.106621,,,,,,
184,3.066667,-0.079075,1.227716,-0.060734,-1.110362,1.210335,-0.106252,,,,,,
185,3.083333,-0.081609,1.228305,-0.065052,-1.110388,1.210618,-0.105561,,,,,,
186,3.100000,-0.084070,1.229112,-0.069162,-1.110306,1.211046,-0.105197,,,,,,
187,3.116667,-0.086283,1.229784,-0.073201,-1.110244,1.211479,-0.104567,,,,,,
188,3.133333,-0.088640,1.230331,-0.076857,-1.110173,1.212015,-0.103297,,,,,,
189,3.150000,-0.091103,1.230579,-0.080335,-1.110514,1.212886,-0.101441,,,,,,
190,3.166667,-0.093432,1.230905,-0.083587,-1.110728,1.213616,-0.099318,,,,,,
191,3.183333,-0.095588,1.231034,-0.086442,-1.111217,1.214051,-0.096443,,,,,,
192,3.200000,-0.097836,1.230818,-0.089269,-1.111945,1.214910,-0.093135,,,,,,
193,3.216667,-0.100027,1.230589,-0.091830,-1.112903,1.216070,-0.089460,,,,,,
194,3.233333,-0.101963,1.230217,-0.094150,-1.114232,1.217308,-0.085421,,,,,,
195,3.250000,-0.103918,1.229600,-0.096198,-1.115660,1.218583,-0.081241,,,,,,
196,3.266667,-0.105999,1.228847,-0.097750,-1.117459,1.220157,-0.076601,,,,,,
197,3.283333,-0.107759,1.228050,-0.099387,-1.119452,1.221641,-0.071283,,,,,,
198,3.300000,-0.109363,1.227299,-0.100718,-1.121729,1.222825,-0.065703,,,,,,
199,3.316667,-0.110887,1.226519,-0.101830,-1.124001,1.223996,-0.059749,,,,,,
200,3.333333,-0.112430,1.225750,-0.102721,-1.126633,1.225070,-0.053153,,,,,,
201,3.350000,-0.113770,1.225176,-0.103362,-1.129349,1.225900,-0.046298,,,,,,
202,3.366667,-0.114765,1.224811,-0.104075,-1.132151,1.226844,-0.039312,,,,,,
203,3.383333,-0.116144,1.224296,-0.104178,-1.135203,1.227866,-0.032205,,,,,,
204,3.400000,-0.117005,1.223688,-0.103972,-1.138474,1.228616,-0.024668,,,,,,
205,3.416667,-0.118190,1.224074,-0.104061,-1.141952,1.229764,-0.017142,,,,,,
206,3.433333,-0.118849,1.224255,-0.103985,-1.145504,1.230783,-0.009195,,,,,,
207,3.450000,-0.119943,1.224566,-0.103220,-1.149244,1.231860,-0.001394,,,,,,
208,3.466667,-0.120690,1.225083,-0.102504,-1.153108,1.232734,0.006583,,,,,,
209,3.483333,-0.121383,1.225455,-0.101520,-1.156969,1.233615,0.014698,,,,,,
210,3.500000,-0.122090,1.226812,-0.100724,-1.160847,1.234414,0.022931,,,,,,
211,3.516667,-0.122984,1.227753,-0.099667,-1.164828,1.234723,0.031609,,,,,,
212,3.533333,-0.123463,1.228852,-0.098172,-1.168847,1.234882,0.040620,,,,,,
213,3.550000,-0.124049,1.229706,-0.096456,-1.172873,1.235104,0.049867,,,,,,
214,3.566667,-0.124530,1.231563,-0.095181,-1.176934,1.235358,0.059359,,,,,,
215,3.583333,-0.125421,1.232785,-0.093123,-1.181103,1.235763,0.069325,,,,,,
216,3.600000,-0.126124,1.234175,-0.091237,-1.185370,1.236160,0.079646,,,,,,
217,3.616667,-0.126837,1.235556,-0.089174,-1.189629,1.236336,0.090142,,,,,,
218,3.633333,-0.127305,1.237141,-0.087016,-1.193903,1.236642,0.100703,,,,,,
219,3.650000,-0.128240,1.238365,-0.084550,-1.198383,1.237218,0.111239,,,,,,
220,3.666667,-0.129119,1.239472,-0.081973,-1.202724,1.237818,0.121939,,,,,,
221,3.683333,-0.130155,1.240581,-0.079214,-1.207266,1.238538,0.132672,,,,,,
222,3.700000,-0.131495,1.241421,-0.076052,-1.211978,1.239489,0.143522,,,,,,
223,3.716667,-0.132327,1.242378,-0.073202,-1.216935,1.240598,0.154505,,,,,,
224,3.733333,-0.133906,1.242938,-0.069669,-1.221721,1.241623,0.165442,,,,,,
225,3.750000,-0.134931,1.243580,-0.066406,-1.226500,1.242382,0.176448,,,,,,
226,3.766667,-0.136430,1.244023,-0.062644,-1.231417,1.242791,0.187726,,,,,,
227,3.783333,-0.138353,1.244270,-0.058583,-1.236153,1.243283,0.198814,,,,,,
228,3.800000,-0.139684,1.244664,-0.054688,-1.240846,1.243673,0.209772,,,,,,
229,3.816667,-0.141542,1.244952,-0.050482,-1.245501,1.244079,0.220567,,,,,,
230,3.833333,-0.143789,1.244943,-0.045768,-1.250229,1.244402,0.231303,,,,,,
231,3.850000,-0.145989,1.245132,-0.041099,-1.254780,1.244837,0.241795,,,,,,
232,3.866667,-0.148207,1.245309,-0.036112,-1.259287,1.245088,0.251934,,,,,,
233,3.883333,-0.150352,1.245713,-0.031156,-1.263598,1.245230,0.261929,,,,,,
234,3.900000,-0.152845,1.245960,-0.025884,-1.267663,1.245334,0.271473,,,,,,
235,3.916667,-0.155863,1.246299,-0.020099,-1.271716,1.245420,0.280809,,,,,,
236,3.933333,-0.158420,1.246845,-0.014467,-1.275757,1.245341,0.290134,,,,,,
237,3.950000,-0.161416,1.247506,-0.008299,-1.279923,1.245130,0.299544,,,,,,
238,3.966667,-0.164866,1.247957,-0.001704,-1.283977,1.244804,0.308627,,,,,,
239,3.983333,-0.168213,1.248737,0.004835,-1.287920,1.244592,0.317031,,,,,,
240,4.000000,-0.171563,1.249508,0.011676,-1.291741,1.244367,0.325348,,,,,,
241,4.016667,-0.174866,1.250554,0.018494,-1.295596,1.243848,0.333498,,,,,,
242,4.033333,-0.178495,1.251448,0.025924,-1.299548,1.243209,0.341595,,,,,,
243,4.050000,-0.182638,1.252243,0.033615,-1.303373,1.242635,0.349172,,,,,,
244,4.066667,-0.186517,1.253097,0.041401,-1.307085,1.241860,0.356652,,,,,,
245,4.083333,-0.190552,1.253945,0.049413,-1.310842,1.241248,0.363746,,,,,,
246,4.100000,-0.194303,1.254930,0.057419,-1.314501,1.240730,0.370480,,,,,,
247,4.116667,-0.198746,1.255418,0.065931,-1.318020,1.240104,0.376893,,,,,,
248,4.133333,-0.202900,1.256070,0.074527,-1.321458,1.239382,0.383005,,,,,,
249,4.150000,-0.207227,1.256615,0.083341,-1.324751,1.238437,0.388937,,,,,,
250,4.166667,-0.211588,1.256996,0.092219,-1.327953,1.237645,0.394479,,,,,,
251,4.183333,-0.215861,1.257249,0.101323,-1.330962,1.236860,0.399667,,,,,,
252,4.200000,-0.220176,1.257490,0.110455,-1.333894,1.236123,0.404649,,,,,,
253,4.216667,-0.224349,1.257016,0.119918,-1.336623,1.235457,0.409171,,,,,,
254,4.233333,-0.228578,1.256845,0.129267,-1.339006,1.234998,0.413068,,,,,,
255,4.250000,-0.233060,1.256545,0.138708,-1.341147,1.234569,0.416539,,,,,,
256,4.266667,-0.237322,1.256241,0.148251,-1.342944,1.234068,0.419527,,,,,,
257,4.283333,-0.241535,1.255776,0.157710,-1.344319,1.234009,0.421783,,,,,,
258,4.300000,-0.245895,1.255640,0.167204,-1.345574,1.234455,0.423493,,,,,,
259,4.316667,-0.250045,1.255143,0.176635,-1.346642,1.235149,0.424773,,,,,,
260,4.333333,-0.254177,1.254528,0.186204,-1.347425,1.235912,0.425459,,,,,,
261,4.350000,-0.258292,1.254137,0.195451,-1.347913,1.236606,0.425626,,,,,,
262,4.366667,-0.262003,1.253733,0.204917,-1.348214,1.236998,0.425341,,,,,,
263,4.383333,-0.265851,1.253204,0.214414,-1.348119,1.237224,0.424366,,,,,,
264,4.400000,-0.270184,1.252114,0.223773,-1.347636,1.237746,0.422377,,,,,,
265,4.416667,-0.273958,1.251475,0.232906,-1.346663,1.238607,0.419323,,,,,,
266,4.433333,-0.277146,1.251192,0.241847,-1.345210,1.239364,0.415273,,,,,,
267,4.450000,-0.281016,1.250240,0.251007,-1.343354,1.240089,0.410294,,,,,,
268,4.466667,-0.284460,1.249771,0.259791,-1.341250,1.241217,0.404607,,,,,,
269,4.483333,-0.287808,1.249277,0.268488,-1.338834,1.242068,0.398323,,,,,,
270,4.500000,-0.291253,1.248830,0.276843,-1.336079,1.242106,0.391633,,,,,,
271,4.516667,-0.294218,1.248574,0.285081,-1.333126,1.241920,0.384373,,,,,,
272,4.533333,-0.297107,1.248425,0.293112,-1.329862,1.242070,0.376377,,,,,,
273,4.550000,-0.299980,1.248173,0.300930,-1.326559,1.242127,0.367764,,,,,,
274,4.566667,-0.302776,1.248194,0.308349,-1.323165,1.242454,0.358817,,,,,,
275,4.583333,-0.305452,1.248306,0.315435,-1.319946,1.243132,0.349297,,,,,,
276,4.600000,-0.307788,1.248670,0.322307,-1.316702,1.243573,0.339881,,,,,,
277,4.616667,-0.310172,1.248985,0.328786,-1.313520,1.243497,0.330275,,,,,,
278,4.633333,-0.312370,1.249240,0.334873,-1.310233,1.243228,0.320553,,,,,,
279,4.650000,-0.314446,1.249790,0.340724,-1.307031,1.243091,0.310560,,,,,,
280,4.666667,-0.316209,1.250387,0.346098,-1.304265,1.243479,0.300537,,,,,,
281,4.683333,-0.317997,1.250835,0.351213,-1.301676,1.244549,0.290427,,,,,,
282,4.700000,-0.319452,1.251529,0.355822,-1.299247,1.245665,0.280404,,,,,,
283,4.716667,-0.320983,1.252078,0.360030,-1.296965,1.246455,0.270755,,,,,,
284,4.733333,-0.322068,1.252656,0.363855,-1.294564,1.247423,0.261008,,,,,,
285,4.750000,-0.323025,1.253282,0.367077,-1.292078,1.248488,0.251006,,,,,,
286,4.766667,-0.323848,1.253762,0.369976,-1.289597,1.249433,0.241126,,,,,,
287,4.783333,-0.324482,1.254220,0.372551,-1.286761,1.250185,0.231593,,,,,,
288,4.800000,-0.325033,1.254620,0.374556,-1.283686,1.250521,0.222074,,,,,,
289,4.816667,-0.325366,1.254952,0.375987,-1.280402,1.250387,0.212899,,,,,,
290,4.833333,-0.325476,1.255331,0.377212,-1.276972,1.250092,0.204023,,,,,,
291,4.850000,-0.325515,1.255512,0.377708,-1.273300,1.250105,0.194962,,,,,,
292,4.866667,-0.325217,1.255684,0.377885,-1.269589,1.249849,0.185711,,,,,,
293,4.883333,-0.324755,1.255900,0.377549,-1.265613,1.249553,0.176190,,,,,,
294,4.900000,-0.324357,1.256005,0.376906,-1.261815,1.249210,0.166790,,,,,,
295,4.916667,-0.323569,1.256210,0.375714,-1.257994,1.248973,0.157368,,,,,,
296,4.933333,-0.322792,1.256297,0.374077,-1.254479,1.248912,0.148111,,,,,,
297,4.950000,-0.321819,1.256519,0.371952,-1.251093,1.249141,0.138672,,,,,,
298,4.966667,-0.320789,1.256575,0.369385,-1.247792,1.249473,0.129360,,,,,,
299,4.983333,-0.319477,1.256941,0.366422,-1.244668,1.249783,0.120014,,,,,,
300,5.000000,-0.318212,1.257089,0.363167,-1.241671,1.250358,0.110609,,,,,,
301,5.016667,-0.316855,1.257316,0.359403,-1.238709,1.251155,0.101164,,,,,,
302,5.033333,-0.315388,1.257481,0.355434,-1.235937,1.251945,0.091514,,,,,,
303,5.050000,-0.313805,1.257754,0.350970,-1.233346,1.252662,0.081655,,,,,,
