48,0.800000,-0.854382,1.170346,-0.328175,0.009507,0.753905,-0.016740,,,,,,,,,
49,0.816667,-0.853407,1.171342,-0.327369,0.009522,0.753903,-0.016733,,,,,,,,,
50,0.833333,-0.852550,1.172265,-0.326583,0.009529,0.753911,-0.016727,,,,,,,,,
51,0.850000,-0.851813,1.173259,-0.326007,0.009520,0.753921,-0.016721,,,,,,,,,
52,0.866667,-0.850823,1.174309,-0.325395,0.009517,0.753937,-0.016722,,,,,,,,,
53,0.883333,-0.850131,1.175452,-0.324818,0.009331,0.753722,-0.016843,,,,,,,,,
54,0.900000,-0.849266,1.176737,-0.323967,0.007626,0.755004,-0.015858,,,,,,,,,
55,0.916667,-0.848488,1.177964,-0.323269,0.009331,0.753725,-0.016851,,,,,,,,,
56,0.933333,-0.847785,1.179464,-0.322560,0.007640,0.755004,-0.015834,,,,,,,,,
57,0.950000,-0.847119,1.181015,-0.321763,0.009504,0.753917,-0.016740,,,,,,,,,
58,0.966667,-0.846496,1.182755,-0.320733,0.009317,0.753734,-0.016838,,,,,,,,,
59,0.983333,-0.845969,1.184659,-0.319753,0.009512,0.753920,-0.016720,,,,,,,,,
60,1.000000,-0.845257,1.186648,-0.318658,0.009514,0.753921,-0.016721,,,,,,,,,
61,1.016667,-0.844667,1.188369,-0.317530,0.009316,0.753726,-0.016839,,,,,,,,,
62,1.033333,-0.844103,1.189948,-0.316400,0.009522,0.753918,-0.016732,,,,,,,,,
63,1.050000,-0.843519,1.191476,-0.315406,0.007643,0.754987,-0.015847,,,,,,,,,
64,1.066667,-0.842963,1.193660,-0.314352,0.009524,0.753937,-0.016719,,,,,,,,,
65,1.083333,-0.842565,1.196641,-0.313262,0.009505,0.753910,-0.016734,,,,,,,,,
66,1.100000,-0.842145,1.200063,-0.312198,0.007621,0.754999,-0.015853,,,,,,,,,
67,1.116667,-0.841924,1.202968,-0.311480,0.009511,0.753919,-0.016733,,,,,,,,,
68,1.133333,-0.841665,1.206311,-0.310844,0.009323,0.753723,-0.016840,,,,,,,,,
69,1.150000,-0.841682,1.210511,-0.310015,0.009512,0.753928,-0.016723,,,,,,,,,
70,1.166667,-0.841469,1.215234,-0.309071,0.007639,0.755000,-0.015848,,,,,,,,,
71,1.183333,-0.841526,1.220266,-0.308504,0.007624,0.755015,-0.015840,,,,,,,,,
72,1.200000,-0.841535,1.225483,-0.307698,0.007630,0.755017,-0.015844,,,,,,,,,
73,1.216667,-0.841714,1.230995,-0.307076,0.009306,0.753718,-0.016834,,,,,,,,,
74,1.233333,-0.842002,1.237394,-0.306750,0.007629,0.755005,-0.015847,,,,,,,,,
75,1.250000,-0.842321,1.244082,-0.306320,0.009513,0.753920,-0.016721,,,,,,,,,
76,1.266667,-0.842708,1.250890,-0.305336,0.009523,0.753940,-0.016721,,,,,,,,,
77,1.283333,-0.843270,1.257578,-0.304566,0.009509,0.753905,-0.016734,,,,,,,,,
78,1.300000,-0.843590,1.264146,-0.304008,0.009516,0.753915,-0.016733,,,,,,,,,
79,1.316667,-0.844127,1.270514,-0.303579,0.009530,0.753921,-0.016724,,,,,,,,,
80,1.333333,-0.844592,1.277423,-0.303086,0.007616,0.755009,-0.015846,,,,,,,,,
81,1.350000,-0.844995,1.285018,-0.302431,0.009507,0.753935,-0.016721,,,,,,,,,
82,1.366667,-0.845331,1.292576,-0.301778,0.007623,0.755002,-0.015837,,,,,,,,,
83,1.383333,-0.845750,1.300060,-0.301109,0.007639,0.754994,-0.015843,,,,,,,,,
84,1.400000,-0.846188,1.307724,-0.300711,0.007637,0.755010,-0.015842,,,,,,,,,
85,1.416667,-0.846440,1.315681,-0.300383,0.009512,0.753935,-0.016731,,,,,,,,,
86,1.433333,-0.846785,1.323510,-0.300173,0.007622,0.755009,-0.015849,,,,,,,,,
87,1.450000,-0.847141,1.331139,-0.299883,0.009520,0.753923,-0.016726,,,,,,,,,
88,1.466667,-0.847660,1.339356,-0.299357,0.009515,0.753923,-0.016725,,,,,,,,,
89,1.483333,-0.848036,1.347912,-0.299039,0.007626,0.755006,-0.015846,,,,,,,,,
90,1.500000,-0.848513,1.356115,-0.298898,0.009517,0.753918,-0.016722,,,,,,,,,
91,1.516667,-0.849000,1.364348,-0.298705,0.009510,0.753918,-0.016719,,,,,,,,,
92,1.533333,-0.849397,1.372399,-0.298453,0.009516,0.753925,-0.016726,,,,,,,,,
93,1.550000,-0.849799,1.380778,-0.298069,0.009520,0.753925,-0.016725,,,,,,,,,
94,1.566667,-0.850252,1.389335,-0.297942,0.009525,0.753925,-0.016727,,,,,,,,,
95,1.583333,-0.850724,1.397533,-0.297638,0.007629,0.754991,-0.015851,,,,,,,,,
96,1.600000,-0.851239,1.405633,-0.297261,0.009509,0.753930,-0.016715,,,,,,,,,
97,1.616667,-0.851807,1.413701,-0.296574,0.009527,0.753921,-0.016726,,,,,,,,,
98,1.633333,-0.852275,1.422503,-0.295462,0.009518,0.753910,-0.016719,,,,,,,,,
99,1.650000,-0.852685,1.431751,-0.294048,0.009318,0.753729,-0.016834,,,,,,,,,
100,1.666667,-0.853027,1.440903,-0.292685,0.009517,0.753916,-0.016722,,,,,,,,,
101,1.683333,-0.853639,1.450275,-0.291544,0.007614,0.755008,-0.015850,,,,,,,,,
102,1.700000,-0.854058,1.459756,-0.290400,0.009509,0.753918,-0.016734,,,,,,,,,
103,1.716667,-0.854603,1.468513,-0.289386,0.009328,0.753734,-0.016833,,,,,,,,,
104,1.733333,-0.855201,1.476429,-0.288536,0.007626,0.755002,-0.015850,,,,,,,,,
105,1.750000,-0.855993,1.484285,-0.287528,0.007625,0.755017,-0.015849,,,,,,,,,
106,1.766667,-0.856728,1.493181,-0.286187,0.009515,0.753929,-0.016726,,,,,,,,,
107,1.783333,-0.857573,1.503119,-0.284475,0.009319,0.753717,-0.016831,,,,,,,,,
108,1.800000,-0.858228,1.512777,-0.282677,0.009509,0.753920,-0.016726,,,,,,,,,
109,1.816667,-0.859202,1.521975,-0.281013,0.009510,0.753924,-0.016732,,,,,,,,,
110,1.833333,-0.860217,1.531373,-0.279327,0.009513,0.753917,-0.016726,,,,,,,,,
111,1.850000,-0.861152,1.540864,-0.277585,0.007628,0.755007,-0.015844,,,,,,,,,
112,1.866667,-0.862182,1.550474,-0.275826,0.009503,0.753924,-0.016721,,,,,,,,,
113,1.883333,-0.863235,1.560028,-0.274084,0.007620,0.755009,-0.015851,,,,,,,,,
114,1.900000,-0.864395,1.569946,-0.272188,0.009332,0.753734,-0.016854,,,,,,,,,
115,1.916667,-0.865367,1.579505,-0.270099,0.009521,0.753916,-0.016729,,,,,,,,,
116,1.933333,-0.866311,1.588815,-0.268116,0.009511,0.753915,-0.016729,,,,,,,,,
117,1.950000,-0.867075,1.597353,-0.266018,0.009321,0.753726,-0.016841,,,,,,,,,
118,1.966667,-0.867854,1.605258,-0.263476,0.009510,0.753907,-0.016730,,,,,,,,,
119,1.983333,-0.868648,1.613294,-0.260670,0.009508,0.753916,-0.016722,,,,,,,,,
120,2.000000,-0.869404,1.622400,-0.257778,0.009527,0.753920,-0.016719,,,,,,,,,
121,2.016667,-0.870384,1.631521,-0.254962,0.007631,0.755000,-0.015854,,,,,,,,,
122,2.033333,-0.871055,1.640261,-0.252088,0.007635,0.755000,-0.015847,,,,,,,,,
123,2.050000,-0.871889,1.648924,-0.249216,0.009503,0.753908,-0.016719,,,,,,,,,
124,2.066667,-0.872899,1.657815,-0.246452,0.009317,0.753727,-0.016835,,,,,,,,,
125,2.083333,-0.873925,1.666890,-0.243756,0.009517,0.753914,-0.016728,,,,,,,,,
126,2.100000,-0.874923,1.675816,-0.241088,0.007633,0.754999,-0.015843,,,,,,,,,
127,2.116667,-0.875743,1.684662,-0.238148,0.009512,0.753907,-0.016741,,,,,,,,,
128,2.133333,-0.876676,1.693198,-0.235091,0.009526,0.753921,-0.016731,,,,,,,,,
129,2.150000,-0.877666,1.702075,-0.231776,0.007645,0.754990,-0.015846,,,,,,,,,
130,2.166667,-0.878461,1.711148,-0.227846,0.007637,0.754991,-0.015848,,,,,,,,,
131,2.183333,-0.879256,1.719877,-0.223624,0.009523,0.753918,-0.016728,,,,,,,,,
132,2.200000,-0.879954,1.728614,-0.219471,0.007636,0.754995,-0.015840,,,,,,,,,
133,2.216667,-0.880678,1.736714,-0.215341,0.009507,0.753919,-0.016743,,,,,,,,,
134,2.233333,-0.881398,1.744776,-0.211428,0.009508,0.753915,-0.016716,,,,,,,,,
135,2.250000,-0.882163,1.752671,-0.207802,0.009505,0.753919,-0.016725,,,,,,,,,
136,2.266667,-0.882902,1.760777,-0.203730,0.009507,0.753924,-0.016723,,,,,,,,,
137,2.283333,-0.883722,1.769058,-0.198667,0.009511,0.753928,-0.016726,,,,,,,,,
138,2.300000,-0.884453,1.777352,-0.192774,0.007627,0.755004,-0.015847,,,,,,,,,
139,2.316667,-0.885137,1.785431,-0.187030,0.009507,0.753914,-0.016741,,,,,,,,,
140,2.333333,-0.886124,1.793416,-0.181961,0.007628,0.755012,-0.015843,,,,,,,,,
141,2.350000,-0.887020,1.800870,-0.177153,0.009509,0.753911,-0.016736,,,,,,,,,
142,2.366667,-0.887857,1.808034,-0.172118,0.009510,0.753918,-0.016734,,,,,,,,,
143,2.383333,-0.896066,1.822567,-0.158708,,,,,,,,,,,,
144,2.400000,-0.897131,1.829682,-0.152747,0.009324,0.753720,-0.016843,,,,,,,,,
145,2.416667,-0.898442,1.837034,-0.146899,0.007630,0.755006,-0.015843,,,,,,,,,
146,2.433333,-0.900011,1.844455,-0.141353,0.007614,0.755014,-0.015858,,,,,,,,,
147,2.450000,-0.901333,1.851517,-0.135837,0.009507,0.753904,-0.016729,,,,,,,,,
148,2.466667,-0.902794,1.858065,-0.130528,0.009517,0.753905,-0.016732,,,,,,,,,
149,2.483333,-0.904390,1.864373,-0.125147,0.009336,0.753713,-0.016835,,,,,,,,,
150,2.500000,-0.906111,1.870825,-0.118899,0.009517,0.753891,-0.016720,,,,,,,,,
151,2.516667,-0.907918,1.877501,-0.112049,0.007620,0.755021,-0.015845,,,,,,,,,
152,2.533333,-0.909654,1.884173,-0.105296,0.009533,0.753893,-0.016702,,,,,,,,,
153,2.550000,-0.911207,1.890345,-0.098953,0.009350,0.753712,-0.016836,,,,,,,,,
154,2.566667,-0.912987,1.895995,-0.092058,0.009521,0.753896,-0.016712,,,,,,,,,
155,2.583333,-0.914476,1.901100,-0.085275,0.007614,0.755027,-0.015845,,,,,,,,,
156,2.600000,-0.916066,1.906009,-0.078288,0.009344,0.753719,-0.016840,,,,,,,,,
157,2.616667,-0.917394,1.910550,-0.070915,0.009539,0.753902,-0.016722,,,,,,,,,
158,2.633333,-0.919049,1.914833,-0.063630,0.007624,0.755011,-0.015838,,,,,,,,,
159,2.650000,-0.920725,1.918870,-0.056488,0.007625,0.755014,-0.015839,,,,,,,,,
160,2.666667,-0.922352,1.922456,-0.048853,0.007621,0.755017,-0.015850,,,,,,,,,
161,2.683333,-0.923870,1.925688,-0.040958,0.009528,0.753923,-0.016735,,,,,,,,,
162,2.700000,-0.925871,1.928680,-0.032956,0.007626,0.755014,-0.015853,,,,,,,,,
163,2.716667,-0.927357,1.931165,-0.025287,0.007615,0.755028,-0.015850,,,,,,,,,
164,2.733333,-0.929417,1.933335,-0.017336,0.007617,0.755018,-0.015853,,,,,,,,,
165,2.750000,-0.931224,1.935264,-0.009193,0.007626,0.755010,-0.015837,,,,,,,,,
166,2.766667,-0.933106,1.937077,-0.000877,0.007613,0.755019,-0.015848,,,,,,,,,
167,2.783333,-0.935359,1.938722,0.007447,0.007616,0.755024,-0.015840,,,,,,,,,
168,2.800000,-0.937342,1.939868,0.015837,0.007619,0.755011,-0.015836,,,,,,,,,
169,2.816667,-0.939371,1.940838,0.024428,0.009527,0.753912,-0.016728,,,,,,,,,
170,2.833333,-0.941411,1.941308,0.033110,0.009515,0.753911,-0.016745,,,,,,,,,
171,2.850000,-0.943797,1.941482,0.041686,0.007625,0.755014,-0.015844,,,,,,,,,
172,2.866667,-0.945792,1.941621,0.050044,0.009515,0.753923,-0.016735,,,,,,,,,
173,2.883333,-0.940782,1.935291,0.051958,0.009521,0.753928,-0.016720,,,,,,,,,
174,2.900000,-0.950743,1.941618,0.067203,0.009511,0.753917,-0.016729,,,,,,,,,
175,2.916667,-0.953268,1.941128,0.075923,0.009503,0.753906,-0.016731,,,,,,,,,
176,2.933333,-0.955531,1.940324,0.084460,0.009317,0.753727,-0.016842,,,,,,,,,
177,2.950000,-0.958047,1.939386,0.092746,0.007634,0.754997,-0.015849,,,,,,,,,
178,2.966667,-0.960398,1.938319,0.101187,0.009522,0.753902,-0.016734,,,,,,,,,
179,2.983333,-0.962920,1.936810,0.109543,0.009520,0.753925,-0.016728,,,,,,,,,
180,3.000000,-0.965255,1.934882,0.117574,0.007628,0.754998,-0.015840,,,,,,,,,
181,3.016667,-0.960125,1.926605,0.119608,0.007612,0.755028,-0.015850,,,,,,,,,
182,3.033333,-0.962619,1.924695,0.127733,0.009321,0.753721,-0.016836,,,,,,,,,
183,3.050000,-0.965178,1.922912,0.135647,0.009523,0.753922,-0.016726,,,,,,,,,
184,3.066667,-0.967693,1.921081,0.143279,0.009514,0.753916,-0.016735,,,,,,,,,
185,3.083333,-0.970094,1.918934,0.150671,0.009515,0.753908,-0.016730,,,,,,,,,
186,3.100000,-0.972935,1.916873,0.158140,0.009334,0.753718,-0.016844,,,,,,,,,
187,3.116667,-0.975652,1.915090,0.165488,0.009523,0.753915,-0.016725,,,,,,,,,
188,3.133333,-0.978463,1.913230,0.172488,0.009524,0.753922,-0.016722,,,,,,,,,
189,3.150000,-0.980938,1.911153,0.179360,0.009521,0.753908,-0.016733,,,,,,,,,
190,3.166667,-0.983681,1.909138,0.186050,0.007630,0.755010,-0.015839,,,,,,,,,
191,3.183333,-0.986061,1.906719,0.192400,0.007630,0.755012,-0.015846,,,,,,,,,
192,3.200000,-0.988273,1.904042,0.198511,0.007635,0.755018,-0.015848,,,,,,,,,
193,3.216667,-0.990432,1.901316,0.204444,0.009503,0.753913,-0.016740,,,,,,,,,
194,3.233333,-0.992557,1.898631,0.210212,0.009307,0.753716,-0.016847,,,,,,,,,
195,3.250000,-0.994608,1.895852,0.215979,0.007621,0.755013,-0.015845,,,,,,,,,
196,3.266667,-0.996488,1.892856,0.221560,0.009520,0.753918,-0.016735,,,,,,,,,
197,3.283333,-0.998362,1.889771,0.226914,0.009320,0.753728,-0.016840,,,,,,,,,
198,3.300000,-0.999962,1.886402,0.232184,0.009517,0.753920,-0.016721,,,,,,,,,
199,3.316667,-1.001767,1.883187,0.237498,0.009528,0.753926,-0.016721,,,,,,,,,
200,3.333333,-1.003457,1.879878,0.242602,0.009517,0.753921,-0.016733,,,,,,,,,
201,3.350000,-1.005119,1.876498,0.247448,0.009512,0.753915,-0.016724,,,,,,,,,
202,3.366667,-1.006487,1.872902,0.252153,0.009519,0.753919,-0.016727,,,,,,,,,
203,3.383333,-1.007724,1.869078,0.256907,0.009517,0.753923,-0.016722,,,,,,,,,
204,3.400000,-1.008796,1.864954,0.261581,0.009327,0.753735,-0.016826,,,,,,,,,
205,3.416667,-1.009868,1.860708,0.266086,0.007624,0.755007,-0.015852,,,,,,,,,
206,3.433333,-1.010824,1.856384,0.270379,0.007620,0.755009,-0.015847,,,,,,,,,
207,3.450000,-1.011767,1.852154,0.274834,0.009515,0.753932,-0.016716,,,,,,,,,
208,3.466667,-1.012765,1.847730,0.279126,0.009513,0.753921,-0.016731,,,,,,,,,
209,3.483333,-1.013682,1.843127,0.283203,0.009514,0.753927,-0.016736,,,,,,,,,
210,3.500000,-1.014349,1.838258,0.287145,0.009518,0.753904,-0.016734,,,,,,,,,
211,3.516667,-1.014913,1.833322,0.290800,0.007627,0.755005,-0.015851,,,,,,,,,
212,3.533333,-1.015485,1.828447,0.294321,0.009520,0.753909,-0.016731,,,,,,,,,
213,3.550000,-1.016103,1.823501,0.297865,0.009514,0.753923,-0.016717,,,,,,,,,
214,3.566667,-1.016797,1.818613,0.301439,0.009523,0.753924,-0.016719,,,,,,,,,
215,3.583333,-1.017350,1.813556,0.304648,0.007633,0.755001,-0.015845,,,,,,,,,
216,3.600000,-1.017855,1.808341,0.308086,0.007633,0.754995,-0.015836,,,,,,,,,
217,3.616667,-1.018400,1.803142,0.311255,0.009519,0.753920,-0.016725,,,,,,,,,
218,3.633333,-1.018844,1.797779,0.314065,0.009524,0.753914,-0.016728,,,,,,,,,
219,3.650000,-1.019157,1.792440,0.316824,0.009520,0.753921,-0.016720,,,,,,,,,
220,3.666667,-1.019612,1.787167,0.319352,0.009504,0.753917,-0.016733,,,,,,,,,
221,3.683333,-1.020045,1.781930,0.321855,0.009518,0.753921,-0.016715,,,,,,,,,
222,3.700000,-1.020463,1.776480,0.324233,0.009520,0.753928,-0.016725,,,,,,,,,
223,3.716667,-1.020835,1.770973,0.326445,0.009519,0.753929,-0.016716,,,,,,,,,
224,3.733333,-1.021181,1.765435,0.328438,0.007644,0.754988,-0.015837,,,,,,,,,
225,3.750000,-1.021599,1.759879,0.330490,0.009525,0.753915,-0.016726,,,,,,,,,
226,3.766667,-1.021925,1.754202,0.332344,0.009508,0.753926,-0.016721,,,,,,,,,
227,3.783333,-1.022280,1.748553,0.334053,0.009520,0.753925,-0.016721,,,,,,,,,
228,3.800000,-1.022553,1.742956,0.335807,0.009504,0.753919,-0.016723,,,,,,,,,
229,3.816667,-1.023128,1.737488,0.337676,0.007637,0.754980,-0.015841,,,,,,,,,
230,3.833333,-1.023470,1.731797,0.339549,0.009515,0.753917,-0.016734,,,,,,,,,
231,3.850000,-1.023655,1.725746,0.341175,0.009530,0.753926,-0.016735,,,,,,,,,
232,3.866667,-1.023908,1.719644,0.342749,0.007620,0.755008,-0.015849,,,,,,,,,
233,3.883333,-1.024218,1.713284,0.344259,0.009516,0.753925,-0.016724,,,,,,,,,
234,3.900000,-1.024602,1.706965,0.345763,0.009522,0.753918,-0.016729,,,,,,,,,
235,3.916667,-1.024879,1.700679,0.346904,0.009512,0.753921,-0.016729,,,,,,,,,
236,3.933333,-1.025251,1.694345,0.348304,0.009518,0.753912,-0.016737,,,,,,,,,
237,3.950000,-1.025684,1.687884,0.349967,0.009508,0.753920,-0.016720,,,,,,,,,
238,3.966667,-1.026097,1.681201,0.351599,0.009528,0.753920,-0.016724,,,,,,,,,
239,3.983333,-1.026181,1.674356,0.352887,0.007824,0.755005,-0.015763,,,,,,,,,
240,4.000000,-1.026268,1.667492,0.353932,0.009517,0.753934,-0.016721,,,,,,,,,
241,4.016667,-1.026404,1.660657,0.355388,0.009516,0.753923,-0.016725,,,,,,,,,
242,4.033333,-1.026345,1.653851,0.356775,0.007618,0.755012,-0.015846,,,,,,,,,
243,4.050000,-1.026204,1.646735,0.357821,0.009508,0.753906,-0.016728,,,,,,,,,
244,4.066667,-1.025779,1.639051,0.358987,0.009533,0.753920,-0.016716,,,,,,,,,
245,4.083333,-1.025522,1.631469,0.360232,0.009517,0.753911,-0.016729,,,,,,,,,
246,4.100000,-1.025105,1.623786,0.361596,0.007626,0.755004,-0.015847,,,,,,,,,
247,4.116667,-1.024811,1.616311,0.362789,0.007638,0.754997,-0.015844,,,,,,,,,
248,4.133333,-1.024432,1.609295,0.363761,0.009526,0.753921,-0.016718,,,,,,,,,
249,4.150000,-1.024258,1.602700,0.365026,0.009518,0.753915,-0.016729,,,,,,,,,
250,4.166667,-1.024076,1.596245,0.366120,0.009521,0.753915,-0.016717,,,,,,,,,
251,4.183333,-1.023942,1.589916,0.366935,0.009524,0.753923,-0.016720,,,,,,,,,
252,4.200000,-1.023789,1.583738,0.367637,0.009531,0.753918,-0.016719,,,,,,,,,
253,4.216667,-1.023577,1.577658,0.368468,0.009525,0.753925,-0.016713,,,,,,,,,
254,4.233333,-1.023274,1.571040,0.368807,0.009511,0.753911,-0.016725,,,,,,,,,
255,4.250000,-1.022988,1.565195,0.368768,0.009506,0.753918,-0.016720,,,,,,,,,
256,4.266667,-1.022895,1.559539,0.368950,0.007625,0.755015,-0.015844,,,,,,,,,
257,4.283333,-1.022964,1.553910,0.369177,0.009504,0.753921,-0.016717,,,,,,,,,
258,4.300000,-1.023038,1.548438,0.369024,0.009325,0.753714,-0.016838,,,,,,,,,
259,4.316667,-1.022993,1.543487,0.368559,0.007634,0.754996,-0.015850,,,,,,,,,
260,4.333333,-1.023165,1.538842,0.368290,0.009516,0.753917,-0.016729,,,,,,,,,
261,4.350000,-1.023457,1.534189,0.367956,0.009522,0.753909,-0.016723,,,,,,,,,
262,4.366667,-1.023625,1.529884,0.367270,0.009513,0.753918,-0.016723,,,,,,,,,
263,4.383333,-1.023808,1.525880,0.366563,0.009501,0.753931,-0.016723,,,,,,,,,
264,4.400000,-1.024138,1.521965,0.366017,0.009529,0.753931,-0.016720,,,,,,,,,
265,4.416667,-1.024638,1.518190,0.365576,0.009517,0.753928,-0.016721,,,,,,,,,
266,4.433333,-1.025025,1.514577,0.365036,0.009315,0.753740,-0.016832,,,,,,,,,
267,4.450000,-1.025471,1.510942,0.364373,0.009507,0.753911,-0.016726,,,,,,,,,
268,4.466667,-1.025725,1.507012,0.363531,0.009513,0.753923,-0.016720,,,,,,,,,
269,4.483333,-1.026112,1.502822,0.362551,0.009517,0.753924,-0.016727,,,,,,,,,
270,4.500000,-1.026392,1.498620,0.361404,0.007640,0.754994,-0.015841,,,,,,,,,
271,4.516667,-1.026861,1.494532,0.360299,0.009527,0.753928,-0.016725,,,,,,,,,
272,4.533333,-1.027462,1.490373,0.359443,0.009517,0.753915,-0.016738,,,,,,,,,
273,4.550000,-1.028123,1.486089,0.358526,0.009524,0.753923,-0.016726,,,,,,,,,
274,4.566667,-1.028480,1.481204,0.357373,0.009520,0.753917,-0.016718,,,,,,,,,
275,4.583333,-1.028690,1.476116,0.355915,0.009508,0.753910,-0.016728,,,,,,,,,
276,4.600000,-1.028864,1.471010,0.354118,0.009514,0.753912,-0.016735,,,,,,,,,
277,4.616667,-1.029158,1.465890,0.352503,0.009326,0.753730,-0.016843,,,,,,,,,
278,4.633333,-1.029492,1.460768,0.351052,0.009327,0.753711,-0.016844,,,,,,,,,
279,4.650000,-1.029854,1.456076,0.349485,0.009502,0.753927,-0.016725,,,,,,,,,
280,4.666667,-1.030499,1.452115,0.348016,0.009522,0.753918,-0.016732,,,,,,,,,
281,4.683333,-1.031253,1.448267,0.346463,0.007610,0.755019,-0.015844,,,,,,,,,
282,4.700000,-1.031982,1.444124,0.344844,0.009519,0.753902,-0.016737,,,,,,,,,
283,4.716667,-1.032786,1.439793,0.343169,0.009517,0.753914,-0.016727,,,,,,,,,
284,4.733333,-1.033714,1.435204,0.341531,0.007622,0.755017,-0.015848,,,,,,,,,
285,4.750000,-1.034739,1.430793,0.339839,0.007637,0.755002,-0.015848,,,,,,,,,
286,4.766667,-1.035857,1.426406,0.337997,0.009511,0.753924,-0.016721,,,,,,,,,
287,4.783333,-1.037129,1.422040,0.336450,0.007620,0.755007,-0.015848,,,,,,,,,
