67,1.116667,-0.894396,1.038565,-0.008607,-0.001218,0.754388,0.017286,,,
68,1.133333,-0.896201,1.038059,-0.004371,-0.001220,0.754377,0.017287,,,
69,1.150000,-0.897537,1.037236,-0.000036,-0.001216,0.754379,0.017282,,,
70,1.166667,-0.898488,1.036453,0.004621,-0.001214,0.754373,0.017278,,,
71,1.183333,-0.900559,1.036483,0.009216,-0.001224,0.754390,0.017289,,,
72,1.200000,-0.901629,1.035428,0.014504,-0.001218,0.754380,0.017284,,,
73,1.216667,-0.903712,1.035210,0.019437,-0.001218,0.754387,0.017283,,,
74,1.233333,-0.904996,1.034465,0.024774,-0.001213,0.754387,0.017284,,,
75,1.250000,-0.906692,1.034173,0.030009,-0.001209,0.754385,0.017285,,,
76,1.266667,-0.908459,1.033650,0.035184,-0.001209,0.754392,0.017287,,,
77,1.283333,-0.910129,1.033372,0.040460,-0.001229,0.754394,0.017287,,,
78,1.300000,-0.911956,1.033189,0.045911,-0.001220,0.754387,0.017293,,,
79,1.316667,-0.913787,1.033130,0.051364,-0.001211,0.754399,0.017285,,,
80,1.333333,-0.915738,1.033026,0.056900,-0.001212,0.754389,0.017288,,,
81,1.350000,-0.917570,1.033109,0.062724,-0.001223,0.754378,0.017281,,,
82,1.366667,-0.919629,1.033120,0.068479,-0.001220,0.754375,0.017285,,,
83,1.383333,-0.921753,1.033215,0.074272,-0.001209,0.754385,0.017280,,,
84,1.400000,-0.923734,1.033347,0.080600,-0.001232,0.754380,0.017283,,,
85,1.416667,-0.926030,1.033373,0.086931,-0.001218,0.754395,0.017293,,,
86,1.433333,-0.928171,1.033453,0.093470,-0.001217,0.754387,0.017270,,,
87,1.450000,-0.930553,1.033614,0.099672,-0.001222,0.754380,0.017286,,,
88,1.466667,-0.932921,1.033693,0.106129,-0.001220,0.754397,0.017297,,,
89,1.483333,-0.935346,1.033920,0.112409,-0.001218,0.754387,0.017290,,,
90,1.500000,-0.937867,1.034519,0.118710,-0.001220,0.754393,0.017289,,,
91,1.516667,-0.940384,1.034952,0.125167,-0.001224,0.754399,0.017291,,,
92,1.533333,-0.942963,1.035010,0.131615,-0.001215,0.754383,0.017282,,,
93,1.550000,-0.945535,1.035017,0.138166,-0.001220,0.754388,0.017280,,,
94,1.566667,-0.948072,1.035169,0.144911,-0.001221,0.754381,0.017291,,,
95,1.583333,-0.950591,1.035362,0.151715,-0.001206,0.754378,0.017280,,,
96,1.600000,-0.953257,1.035371,0.158548,-0.001214,0.754387,0.017277,,,
97,1.616667,-0.955789,1.035382,0.165478,-0.001208,0.754397,0.017299,,,
98,1.633333,-0.958296,1.035421,0.172456,-0.001218,0.754385,0.017290,,,
99,1.650000,-0.960758,1.035606,0.179436,-0.001229,0.754385,0.017286,,,
100,1.666667,-0.963139,1.035501,0.186382,-0.001212,0.754395,0.017285,,,
101,1.683333,-0.965480,1.035300,0.193452,-0.001214,0.754389,0.017284,,,
102,1.700000,-0.967793,1.035076,0.200599,-0.001219,0.754373,0.017275,,,
103,1.716667,-0.970146,1.035062,0.207543,-0.001226,0.754398,0.017293,,,
104,1.733333,-0.972452,1.034997,0.214594,-0.001219,0.754387,0.017281,,,
105,1.750000,-0.974684,1.034865,0.221526,-0.001226,0.754398,0.017301,,,
106,1.766667,-0.976966,1.034808,0.228468,-0.001218,0.754377,0.017277,,,
107,1.783333,-0.979092,1.034934,0.235382,-0.001226,0.754399,0.017292,,,
108,1.800000,-0.981220,1.034875,0.242210,-0.001223,0.754393,0.017285,,,
109,1.816667,-0.983178,1.034698,0.249067,-0.001220,0.754394,0.017279,,,
110,1.833333,-0.985256,1.034192,0.255990,-0.001215,0.754385,0.017279,,,
111,1.850000,-0.987155,1.033851,0.262855,-0.001224,0.754396,0.017293,,,
112,1.866667,-0.989029,1.033352,0.269905,-0.001226,0.754379,0.017287,,,
113,1.883333,-0.990834,1.032820,0.276914,-0.001226,0.754391,0.017285,,,
114,1.900000,-0.992554,1.032454,0.283792,-0.001222,0.754397,0.017300,,,
115,1.916667,-0.994329,1.031948,0.290765,-0.001217,0.754387,0.017285,,,
116,1.933333,-0.996032,1.031568,0.297787,-0.001219,0.754379,0.017278,,,
117,1.950000,-0.997569,1.031327,0.304680,-0.001220,0.754394,0.017288,,,
118,1.966667,-0.999028,1.031132,0.311617,-0.001214,0.754388,0.017274,,,
119,1.983333,-1.000459,1.030938,0.318438,-0.001220,0.754379,0.017288,,,
120,2.000000,-1.001830,1.030706,0.325159,-0.001212,0.754380,0.017287,,,
121,2.016667,-1.003133,1.030461,0.332068,-0.001217,0.754381,0.017291,,,
122,2.033333,-1.004267,1.030243,0.338834,-0.001219,0.754383,0.017291,,,
123,2.050000,-1.005487,1.029832,0.345652,-0.001225,0.754384,0.017272,,,
124,2.066667,-1.006611,1.029563,0.352382,-0.001230,0.754376,0.017266,,,
125,2.083333,-1.007600,1.029353,0.359105,-0.001211,0.754396,0.017276,,,
126,2.100000,-1.008581,1.029062,0.365789,-0.001215,0.754404,0.017282,,,
127,2.116667,-1.009427,1.028833,0.372259,-0.001215,0.754388,0.017281,,,
128,2.133333,-1.010110,1.028679,0.378611,-0.001220,0.754385,0.017279,,,
129,2.150000,-1.010886,1.028221,0.385060,-0.001213,0.754371,0.017275,,,
130,2.166667,-1.011529,1.028009,0.391277,-0.001211,0.754382,0.017286,,,
131,2.183333,-1.012117,1.028058,0.397455,-0.001207,0.754378,0.017280,,,
132,2.200000,-1.012662,1.028055,0.403506,-0.001219,0.754397,0.017276,,,
133,2.216667,-1.013187,1.027974,0.409381,-0.001220,0.754393,0.017286,,,
134,2.233333,-1.013638,1.027815,0.415246,-0.001213,0.754388,0.017282,,,
135,2.250000,-1.013966,1.027612,0.420961,-0.001217,0.754382,0.017274,,,
136,2.266667,-1.014141,1.027241,0.426502,-0.001215,0.754385,0.017282,,,
137,2.283333,-1.014317,1.026985,0.431909,-0.001227,0.754405,0.017292,,,
138,2.300000,-1.014464,1.026769,0.437258,-0.001221,0.754386,0.017287,,,
139,2.316667,-1.014502,1.026414,0.442380,-0.001210,0.754390,0.017289,,,
140,2.333333,-1.014531,1.025895,0.447596,-0.001211,0.754384,0.017277,,,
141,2.350000,-1.014385,1.025571,0.452715,-0.001215,0.754401,0.017292,,,
142,2.366667,-1.014126,1.025137,0.457493,-0.001220,0.754384,0.017290,,,
143,2.383333,-1.013784,1.024705,0.462295,-0.001227,0.754381,0.017296,,,
144,2.400000,-1.013296,1.024554,0.467106,-0.001222,0.754390,0.017299,,,
145,2.416667,-1.012729,1.024169,0.471788,-0.001223,0.754385,0.017283,,,
146,2.433333,-1.011927,1.023671,0.476186,-0.001220,0.754374,0.017281,,,
147,2.450000,-1.010940,1.023336,0.480427,-0.001218,0.754391,0.017289,,,
148,2.466667,-1.009829,1.022739,0.484056,-0.001215,0.754395,0.017287,,,
149,2.483333,-1.008520,1.022025,0.487647,-0.001220,0.754384,0.017285,,,
150,2.500000,-1.007051,1.021450,0.490883,-0.001223,0.754392,0.017291,,,
151,2.516667,-1.005358,1.020749,0.493917,-0.001206,0.754378,0.017291,,,
152,2.533333,-1.003513,1.020066,0.496669,-0.001226,0.754390,0.017289,,,
153,2.550000,-1.001366,1.019495,0.499167,-0.001224,0.754393,0.017293,,,
154,2.566667,-0.999018,1.019139,0.501405,-0.001213,0.754386,0.017287,,,
155,2.583333,-0.996638,1.018852,0.503622,-0.001212,0.754387,0.017273,,,
156,2.600000,-0.994048,1.018624,0.505624,-0.001208,0.754387,0.017290,,,
157,2.616667,-0.991310,1.018706,0.507410,-0.001220,0.754396,0.017285,,,
158,2.633333,-0.988350,1.018854,0.508872,-0.001214,0.754381,0.017282,,,
159,2.650000,-0.985289,1.019345,0.509908,-0.001215,0.754387,0.017286,,,
160,2.666667,-0.982172,1.020077,0.510686,-0.001221,0.754377,0.017279,,,
161,2.683333,-0.978898,1.020881,0.511291,-0.001219,0.754376,0.017281,,,
162,2.700000,-0.975533,1.021436,0.511365,-0.001216,0.754390,0.017277,,,
163,2.716667,-0.972124,1.022081,0.511157,-0.001210,0.754374,0.017285,,,
164,2.733333,-0.968617,1.022922,0.510627,-0.001218,0.754390,0.017271,,,
165,2.750000,-0.965047,1.023869,0.509650,-0.001217,0.754383,0.017287,,,
166,2.766667,-0.961551,1.024931,0.508468,-0.001202,0.754381,0.017288,,,
167,2.783333,-0.958003,1.026136,0.507064,-0.001226,0.754396,0.017290,,,
168,2.800000,-0.954400,1.027366,0.505301,-0.001216,0.754382,0.017292,,,
169,2.816667,-0.950926,1.028545,0.503324,-0.001219,0.754383,0.017281,,,
170,2.833333,-0.947434,1.029722,0.501181,-0.001229,0.754391,0.017291,,,
171,2.850000,-0.944102,1.031070,0.498664,-0.001210,0.754395,0.017276,,,
172,2.866667,-0.940761,1.032449,0.496137,-0.001226,0.754389,0.017279,,,
173,2.883333,-0.937605,1.033737,0.493390,-0.001216,0.754378,0.017291,,,
174,2.900000,-0.934527,1.034923,0.490367,-0.001225,0.754396,0.017281,,,
175,2.916667,-0.931567,1.036172,0.487280,-0.001218,0.754386,0.017280,,,
176,2.933333,-0.928687,1.037359,0.484101,-0.001214,0.754378,0.017269,,,
177,2.950000,-0.925855,1.038607,0.480671,-0.001209,0.754394,0.017290,,,
178,2.966667,-0.923216,1.039693,0.477277,-0.001230,0.754391,0.017283,,,
179,2.983333,-0.920651,1.040679,0.473693,-0.001205,0.754390,0.017280,,,
180,3.000000,-0.918128,1.041481,0.469946,-0.001209,0.754381,0.017285,,,
181,3.016667,-0.915807,1.042265,0.466089,-0.001214,0.754397,0.017297,,,
182,3.033333,-0.913434,1.043032,0.462402,-0.001220,0.754388,0.017286,,,
183,3.050000,-0.911255,1.043789,0.458327,-0.001225,0.754396,0.017297,,,
184,3.066667,-0.909129,1.044452,0.454286,-0.001219,0.754387,0.017287,,,
185,3.083333,-0.907240,1.045174,0.450204,-0.001224,0.754395,0.017291,,,
186,3.100000,-0.905354,1.046085,0.445956,-0.001208,0.754386,0.017287,,,
187,3.116667,-0.903575,1.046977,0.441512,-0.001220,0.754397,0.017280,,,
188,3.133333,-0.901900,1.047894,0.436850,-0.001211,0.754385,0.017279,,,
189,3.150000,-0.900416,1.048721,0.431801,-0.001208,0.754383,0.017289,,,
190,3.166667,-0.898978,1.049584,0.426500,-0.001209,0.754379,0.017281,,,
191,3.183333,-0.897643,1.050372,0.421083,-0.001214,0.754389,0.017286,,,
192,3.200000,-0.896437,1.051111,0.415624,-0.001205,0.754376,0.017276,,,
193,3.216667,-0.895336,1.051773,0.409953,-0.001220,0.754387,0.017287,,,
194,3.233333,-0.894437,1.052569,0.404165,-0.001222,0.754395,0.017293,,,
195,3.250000,-0.893488,1.053377,0.398348,-0.001219,0.754375,0.017275,,,
196,3.266667,-0.892755,1.054134,0.392277,-0.001212,0.754382,0.017283,,,
197,3.283333,-0.892157,1.054996,0.386052,-0.001214,0.754389,0.017296,,,
198,3.300000,-0.891556,1.055873,0.379893,-0.001206,0.754373,0.017274,,,
199,3.316667,-0.891043,1.056698,0.373637,-0.001215,0.754409,0.017290,,,
200,3.333333,-0.890537,1.057653,0.367038,-0.001206,0.754387,0.017293,,,
201,3.350000,-0.890020,1.058354,0.360737,-0.001211,0.754376,0.017281,,,
202,3.366667,-0.889726,1.059051,0.353998,-0.001212,0.754377,0.017285,,,
203,3.383333,-0.889187,1.059800,0.347504,-0.001212,0.754379,0.017282,,,
204,3.400000,-0.888780,1.060414,0.340827,-0.001223,0.754386,0.017282,,,
205,3.416667,-0.888437,1.061135,0.334051,-0.001220,0.754369,0.017273,,,
206,3.433333,-0.887979,1.061996,0.327088,-0.001217,0.754382,0.017289,,,
207,3.450000,-0.887614,1.062756,0.320115,-0.001223,0.754392,0.017294,,,
208,3.466667,-0.887243,1.063650,0.312863,-0.001212,0.754382,0.017280,,,
209,3.483333,-0.886924,1.064533,0.305499,-0.001233,0.754381,0.017295,,,
210,3.500000,-0.886552,1.065339,0.298018,-0.001214,0.754372,0.017272,,,
211,3.516667,-0.886226,1.066385,0.290310,-0.001219,0.754387,0.017280,,,
212,3.533333,-0.885859,1.067333,0.282540,-0.001213,0.754398,0.017286,,,
213,3.550000,-0.885492,1.068113,0.274555,-0.001205,0.754379,0.017288,,,
214,3.566667,-0.885435,1.069326,0.266331,-0.001205,0.754390,0.017282,,,
215,3.583333,-0.885320,1.070566,0.258187,-0.001227,0.754390,0.017295,,,
216,3.600000,-0.885069,1.071143,0.250140,-0.001216,0.754387,0.017279,,,
217,3.616667,-0.884958,1.071363,0.241793,-0.001233,0.754396,0.017295,,,
218,3.633333,-0.884825,1.071701,0.233541,-0.001207,0.754385,0.017288,,,
219,3.650000,-0.884835,1.071771,0.225370,-0.001212,0.754384,0.017284,,,
220,3.666667,-0.884946,1.071882,0.216761,-0.001222,0.754381,0.017281,,,
221,3.683333,-0.884999,1.071727,0.208325,-0.001228,0.754385,0.017295,,,
222,3.700000,-0.885123,1.071051,0.199931,-0.001218,0.754390,0.017284,,,
223,3.716667,-0.885374,1.070160,0.191339,-0.001218,0.754380,0.017282,,,
224,3.733333,-0.885488,1.068973,0.182999,-0.001207,0.754389,0.017285,,,
225,3.750000,-0.885784,1.067602,0.174468,-0.001221,0.754382,0.017282,,,
226,3.766667,-0.886133,1.066218,0.165891,-0.001215,0.754393,0.017282,,,
227,3.783333,-0.886432,1.064874,0.157639,-0.001213,0.754380,0.017281,,,
228,3.800000,-0.886957,1.063580,0.149233,-0.001212,0.754389,0.017283,,,
229,3.816667,-0.887508,1.061999,0.140821,-0.001213,0.754391,0.017287,,,
230,3.833333,-0.888134,1.060368,0.132410,-0.001225,0.754396,0.017296,,,
231,3.850000,-0.888803,1.058740,0.124057,-0.001217,0.754385,0.017283,,,
232,3.866667,-0.889567,1.056875,0.115604,-0.001228,0.754384,0.017302,,,
233,3.883333,-0.890508,1.054928,0.106931,-0.001231,0.754387,0.017285,,,
234,3.900000,-0.891306,1.052825,0.098543,-0.001228,0.754381,0.017272,,,
235,3.916667,-0.892752,1.051061,0.089908,-0.001202,0.754384,0.017281,,,
236,3.933333,-0.893817,1.048952,0.081549,-0.001211,0.754397,0.017275,,,
237,3.950000,-0.894868,1.046926,0.072843,-0.001208,0.754386,0.017289,,,
238,3.966667,-0.895975,1.044822,0.064415,-0.001225,0.754389,0.017282,,,
239,3.983333,-0.897194,1.042842,0.056090,-0.001222,0.754391,0.017282,,,
240,4.000000,-0.898586,1.040830,0.047691,-0.001207,0.754390,0.017283,,,
241,4.016667,-0.899642,1.038786,0.039779,-0.001215,0.754383,0.017280,,,
242,4.033333,-0.900494,1.036972,0.031723,-0.001215,0.754398,0.017292,,,
243,4.050000,-0.902290,1.035666,0.023420,-0.001220,0.754392,0.017278,,,
244,4.066667,-0.903760,1.034260,0.015121,-0.001224,0.754387,0.017296,,,
245,4.083333,-0.905264,1.032833,0.006907,-0.001227,0.754385,0.017285,,,
246,4.100000,-0.905924,1.030249,-0.000729,-0.001206,0.754386,0.017286,,,
247,4.116667,-0.907743,1.028724,-0.008926,-0.001203,0.754381,0.017275,,,
248,4.133333,-0.909462,1.027644,-0.017040,-0.001218,0.754388,0.017282,,,
249,4.150000,-0.912183,1.027893,-0.025734,-0.001224,0.754384,0.017279,,,
250,4.166667,-0.914209,1.026936,-0.033944,-0.001224,0.754378,0.017283,,,
251,4.183333,-0.916442,1.026063,-0.042269,-0.001223,0.754389,0.017286,,,
252,4.200000,-0.918658,1.025391,-0.050673,-0.001206,0.754381,0.017287,,,
253,4.216667,-0.920978,1.023942,-0.058334,-0.001219,0.754389,0.017287,,,
254,4.233333,-0.923677,1.024139,-0.067174,-0.001220,0.754377,0.017283,,,
255,4.250000,-0.926292,1.023378,-0.075295,-0.001202,0.754387,0.017281,,,
256,4.266667,-0.928977,1.022620,-0.083180,-0.001210,0.754385,0.017285,,,
257,4.283333,-0.931657,1.022092,-0.090981,-0.001212,0.754405,0.017286,,,
258,4.300000,-0.934403,1.021593,-0.098425,-0.001207,0.754394,0.017281,,,
259,4.316667,-0.937174,1.021016,-0.105665,-0.001200,0.754386,0.017286,,,
260,4.333333,-0.940013,1.020793,-0.112867,-0.001222,0.754391,0.017288,,,
261,4.350000,-0.942865,1.020195,-0.119483,-0.001216,0.754395,0.017279,,,
262,4.366667,-0.945767,1.020118,-0.126778,-0.001217,0.754392,0.017286,,,
263,4.383333,-0.948688,1.019772,-0.133237,-0.001225,0.754392,0.017285,,,
264,4.400000,-0.951682,1.019875,-0.139797,-0.001222,0.754392,0.017283,,,
265,4.416667,-0.954825,1.020348,-0.146856,-0.001226,0.754405,0.017284,,,
266,4.433333,-0.958091,1.020372,-0.153220,-0.001211,0.754386,0.017282,,,
267,4.450000,-0.961376,1.020670,-0.159811,-0.001220,0.754388,0.017280,,,
268,4.466667,-0.964905,1.021123,-0.166846,-0.001209,0.754376,0.017288,,,
269,4.483333,-0.968167,1.020551,-0.172702,-0.001216,0.754377,0.017283,,,
270,4.500000,-0.971795,1.021069,-0.179301,-0.001212,0.754395,0.017287,,,
271,4.516667,-0.975378,1.021298,-0.186107,-0.001217,0.754395,0.017279,,,
272,4.533333,-0.978802,1.020562,-0.191699,-0.001221,0.754378,0.017285,,,
273,4.550000,-0.982510,1.021522,-0.198388,-0.001220,0.754389,0.017286,,,
274,4.566667,-0.985962,1.021571,-0.204261,-0.001210,0.754393,0.017290,,,
275,4.583333,-0.989635,1.021873,-0.210311,-0.001229,0.754398,0.017288,,,
276,4.600000,-0.993259,1.021799,-0.215979,-0.001216,0.754373,0.017291,,,
277,4.616667,-0.996806,1.022267,-0.222253,-0.001218,0.754398,0.017294,,,
278,4.633333,-1.000381,1.022259,-0.227815,-0.001221,0.754398,0.017287,,,
279,4.650000,-1.003796,1.022246,-0.233539,-0.001211,0.754380,0.017284,,,
280,4.666667,-1.007470,1.023192,-0.239763,-0.001218,0.754387,0.017283,,,
281,4.683333,-1.010882,1.023938,-0.245777,-0.001223,0.754392,0.017284,,,
282,4.700000,-1.014292,1.025004,-0.252145,-0.001226,0.754390,0.017288,,,
283,4.716667,-1.017689,1.025206,-0.257854,-0.001222,0.754379,0.017278,,,
284,4.733333,-1.020955,1.026188,-0.264462,-0.001221,0.754389,0.017282,,,
285,4.750000,-1.024388,1.026842,-0.270838,-0.001218,0.754380,0.017283,,,
286,4.766667,-1.027664,1.026880,-0.276802,-0.001211,0.754398,0.017278,,,
287,4.783333,-1.031085,1.028038,-0.283732,-0.001216,0.754389,0.017278,,,
288,4.800000,-1.034294,1.028524,-0.290257,-0.001202,0.754378,0.017280,,,
289,4.816667,-1.037717,1.029835,-0.297243,-0.001211,0.754393,0.017290,,,
290,4.833333,-1.040940,1.030973,-0.304540,-0.001222,0.754383,0.017279,,,
291,4.850000,-1.044157,1.031186,-0.311196,-0.001205,0.754388,0.017285,,,
292,4.866667,-1.047295,1.031094,-0.317971,-0.001231,0.754376,0.017284,,,
293,4.883333,-1.050508,1.031775,-0.325368,-0.001203,0.754389,0.017285,,,
294,4.900000,-1.053767,1.032171,-0.332579,-0.001216,0.754400,0.017289,,,
295,4.916667,-1.056948,1.032929,-0.340077,-0.001211,0.754387,0.017279,,,
296,4.933333,-1.060101,1.033257,-0.347441,-0.001221,0.754384,0.017277,,,
297,4.950000,-1.063258,1.033700,-0.354811,-0.001227,0.754401,0.017289,,,
298,4.966667,-1.066338,1.033962,-0.362267,-0.001210,0.754382,0.017275,,,
299,4.983333,-1.069457,1.034333,-0.369720,-0.001221,0.754388,0.017286,,,
300,5.000000,-1.072397,1.034445,-0.377203,-0.001211,0.754393,0.017295,,,
301,5.016667,-1.075235,1.034483,-0.384660,-0.001217,0.754388,0.017287,,,
302,5.033333,-1.077811,1.034423,-0.392023,-0.001218,0.754382,0.017299,,,
303,5.050000,-1.080304,1.034317,-0.399277,-0.001230,0.754399,0.017286,,,
304,5.066667,-1.082576,1.034306,-0.406694,-0.001211,0.754380,0.017280,,,
305,5.083333,-1.084698,1.034275,-0.414017,-0.001217,0.754393,0.017289,,,
306,5.100000,-1.086785,1.034335,-0.421376,-0.001215,0.754396,0.017275,,,
307,5.116667,-1.088663,1.034318,-0.428834,-0.001216,0.754387,0.017279,,,
308,5.133333,-1.090525,1.034427,-0.436330,-0.001212,0.754392,0.017288,,,
309,5.150000,-1.092059,1.034383,-0.443750,-0.001225,0.754392,0.017282,,,
310,5.166667,-1.093350,1.034196,-0.451128,-0.001228,0.754392,0.017284,,,
311,5.183333,-1.094523,1.033974,-0.458630,-0.001201,0.754378,0.017289,,,
312,5.200000,-1.095329,1.032731,-0.465446,-0.001206,0.754384,0.017281,,,
313,5.216667,-1.096071,1.032322,-0.472765,-0.001219,0.754400,0.017284,,,
314,5.233333,-1.096543,1.031718,-0.480051,-0.001217,0.754393,0.017283,,,
315,5.250000,-1.096883,1.031259,-0.487313,-0.001213,0.754384,0.017282,,,
316,5.266667,-1.096848,1.030570,-0.494569,-0.001220,0.754377,0.017294,,,
317,5.283333,-1.096553,1.029755,-0.501600,-0.001220,0.754387,0.017287,,,
318,5.300000,-1.095944,1.029084,-0.508499,-0.001232,0.754380,0.017285,,,
319,5.316667,-1.095133,1.028607,-0.515214,-0.001226,0.754384,0.017281,,,
320,5.333333,-1.094146,1.028319,-0.522008,-0.001220,0.754394,0.017285,,,
321,5.350000,-1.092727,1.027984,-0.528506,-0.001223,0.754380,0.017282,,,
322,5.366667,-1.091110,1.027502,-0.534971,-0.001224,0.754378,0.017290,,,
323,5.383333,-1.089275,1.027072,-0.541324,-0.001217,0.754384,0.017290,,,
324,5.400000,-1.087096,1.026555,-0.547255,-0.001227,0.754393,0.017288,,,
325,5.416667,-1.084686,1.025767,-0.553094,-0.001214,0.754380,0.017282,,,
326,5.433333,-1.082226,1.024796,-0.558975,-0.001233,0.754389,0.017290,,,
327,5.450000,-1.079358,1.023765,-0.564720,-0.001222,0.754390,0.017288,,,
328,5.466667,-1.076553,1.023018,-0.570333,-0.001223,0.754380,0.017286,,,
