20,0.333333,-0.057775,0.756038,0.101921,1.262810,0.837284,3.901909,1.383674,0.860820,3.758436,-1.176029,1.084488,-0.284950,,,,,,,,,
21,0.350000,-0.057763,0.756029,0.101922,1.262830,0.837276,3.901903,1.383679,0.860788,3.758436,-1.175963,1.084424,-0.285138,,,,,,,,,
22,0.366667,-0.057777,0.756051,0.101927,1.262844,0.837282,3.901958,1.383695,0.860797,3.758432,-1.175945,1.084576,-0.285223,,,,,,,,,
23,0.383333,-0.057056,0.755510,0.101510,1.262890,0.837255,3.902073,1.383669,0.860854,3.758394,-1.175978,1.084978,-0.285280,,,,,,,,,
24,0.400000,-0.057765,0.756029,0.101918,1.262883,0.837246,3.902073,1.383710,0.860780,3.758511,-1.176073,1.085254,-0.285312,,,,,,,,,
25,0.416667,-0.057059,0.755500,0.101515,1.262877,0.837234,3.902060,1.383718,0.860818,3.758490,-1.176133,1.085367,-0.285410,,,,,,,,,
26,0.433333,-0.057779,0.756042,0.101929,1.262823,0.837326,3.901802,1.383647,0.860794,3.758381,-1.176194,1.085436,-0.285514,,,,,,,,,
27,0.450000,-0.057765,0.756031,0.101923,1.262806,0.837272,3.901907,1.383741,0.860750,3.758537,-1.176209,1.085361,-0.285662,,,,,,,,,
28,0.466667,-0.057762,0.756023,0.101929,1.262859,0.837259,3.901979,1.383700,0.860822,3.758471,-1.176244,1.085443,-0.285846,,,,,,,,,
29,0.483333,-0.057782,0.756052,0.101922,1.262859,0.837246,3.902012,1.383655,0.860830,3.758362,-1.176216,1.085450,-0.286048,,,,,,,,,
30,0.500000,-0.057059,0.755511,0.101520,1.262848,0.837297,3.901943,1.383651,0.860827,3.758301,-1.176129,1.085396,-0.286198,,,,,,,,,
31,0.516667,-0.057772,0.756042,0.101919,1.262867,0.837229,3.902008,1.383687,0.860807,3.758453,-1.175969,1.085080,-0.286358,,,,,,,,,
32,0.533333,-0.057774,0.756031,0.101932,1.262779,0.837357,3.901817,1.383610,0.860869,3.758259,-1.175676,1.084732,-0.286428,,,,,,,,,
33,0.550000,-0.057777,0.756044,0.101925,1.262875,0.837246,3.902033,1.383681,0.860800,3.758455,-1.175263,1.084471,-0.286401,,,,,,,,,
34,0.566667,-0.057768,0.756032,0.101920,1.262827,0.837275,3.901930,1.383658,0.860791,3.758345,-1.174765,1.084328,-0.286085,,,,,,,,,
35,0.583333,-0.057777,0.756044,0.101925,1.262913,0.837233,3.902077,1.383693,0.860806,3.758394,-1.174207,1.084249,-0.285364,,,,,,,,,
36,0.600000,-0.057059,0.755509,0.101514,1.262793,0.837283,3.901854,1.383652,0.860849,3.758266,-1.173487,1.083738,-0.284317,,,,,,,,,
37,0.616667,-0.057767,0.756049,0.101930,1.262858,0.837241,3.901995,1.383593,0.860879,3.758167,-1.172709,1.083665,-0.283174,,,,,,,,,
38,0.633333,-0.057769,0.756039,0.101921,1.262838,0.837266,3.901930,1.383697,0.860780,3.758389,-1.171794,1.083774,-0.281849,,,,,,,,,
39,0.650000,-0.057759,0.756037,0.101928,1.262820,0.837262,3.901869,1.383700,0.860803,3.758425,-1.170763,1.083809,-0.280288,,,,,,,,,
40,0.666667,-0.057064,0.755513,0.101504,1.262822,0.837287,3.901886,1.383643,0.860847,3.758280,-1.169596,1.083592,-0.278588,,,,,,,,,
41,0.683333,-0.057784,0.756046,0.101918,1.262888,0.837235,3.902094,1.383586,0.860938,3.758150,-1.168304,1.083460,-0.277117,,,,,,,,,
42,0.700000,-0.057767,0.756029,0.101926,1.262831,0.837276,3.901936,1.383655,0.860805,3.758369,-1.166773,1.083191,-0.275573,,,,,,,,,
43,0.716667,-0.057771,0.756032,0.101920,1.262831,0.837271,3.901936,1.383682,0.860812,3.758392,-1.164976,1.082716,-0.274191,,,,,,,,,
44,0.733333,-0.057779,0.756039,0.101924,1.262850,0.837266,3.901909,1.383718,0.860783,3.758438,-1.162941,1.081355,-0.273092,,,,,,,,,
45,0.750000,-0.057768,0.756040,0.101925,1.262905,0.837252,3.902071,1.383657,0.860817,3.758362,-1.160687,1.080238,-0.272228,,,,,,,,,
46,0.766667,-0.057058,0.755507,0.101513,1.262845,0.837268,3.902025,1.383710,0.860768,3.758512,-1.158274,1.079135,-0.271788,,,,,,,,,
47,0.783333,-0.057769,0.756036,0.101930,1.262852,0.837269,3.901974,1.383623,0.860891,3.758236,-1.155558,1.077442,-0.271487,,,,,,,,,
48,0.800000,-0.057762,0.756032,0.101925,1.262827,0.837286,3.901880,1.383683,0.860799,3.758419,-1.152788,1.075569,-0.271409,,,,,,,,,
49,0.816667,-0.057778,0.756039,0.101927,1.262867,0.837239,3.901993,1.383654,0.860824,3.758345,-1.149839,1.073719,-0.271336,,,,,,,,,
50,0.833333,-0.057769,0.756038,0.101926,1.262897,0.837267,3.902044,1.383706,0.860750,3.758482,-1.146803,1.071573,-0.271422,,,,,,,,,
51,0.850000,-0.057775,0.756034,0.101923,1.262835,0.837292,3.901880,1.383727,0.860748,3.758492,-1.143749,1.069760,-0.271707,,,,,,,,,
52,0.866667,-0.057769,0.756025,0.101927,1.262772,0.837357,3.901756,1.383673,0.860802,3.758368,-1.140644,1.068144,-0.272017,,,,,,,,,
53,0.883333,-0.057778,0.756053,0.101924,1.262813,0.837280,3.901924,1.383705,0.860798,3.758448,-1.137470,1.066867,-0.272359,,,,,,,,,
54,0.900000,-0.057762,0.756014,0.101927,1.262831,0.837258,3.901943,1.383675,0.860815,3.758396,-1.134480,1.065847,-0.272665,,,,,,,,,
55,0.916667,-0.057771,0.756035,0.101924,1.262825,0.837306,3.901808,1.383664,0.860830,3.758345,-1.131448,1.064897,-0.272976,,,,,,,,,
56,0.933333,-0.057748,0.756011,0.101939,1.262837,0.837265,3.901955,1.383684,0.860822,3.758339,-1.128433,1.064011,-0.273387,,,,,,,,,
57,0.950000,-0.057776,0.756039,0.101929,1.262818,0.837319,3.901817,1.383657,0.860811,3.758368,-1.125438,1.063215,-0.274039,,,,,,,,,
58,0.966667,-0.057782,0.756049,0.101926,1.262856,0.837235,3.902025,1.383693,0.860814,3.758427,-1.122647,1.062671,-0.275041,,,,,,,,,
59,0.983333,-0.057793,0.756059,0.101922,1.262854,0.837294,3.901934,1.383679,0.860799,3.758448,-1.120059,1.062374,-0.276022,,,,,,,,,
60,1.000000,-0.057773,0.756028,0.101934,1.262831,0.837300,3.901850,1.383706,0.860786,3.758453,-1.117623,1.062374,-0.277075,,,,,,,,,
61,1.016667,-0.057061,0.755513,0.101514,1.262831,0.837303,3.901903,1.383645,0.860851,3.758303,-1.115297,1.062558,-0.278157,,,,,,,,,
62,1.033333,-0.057782,0.756029,0.101926,1.262864,0.837234,3.902044,1.383657,0.860779,3.758373,-1.113128,1.062788,-0.279548,,,,,,,,,
63,1.050000,-0.057788,0.756052,0.101928,1.262857,0.837243,3.901991,1.383679,0.860753,3.758430,-1.111093,1.063196,-0.280849,,,,,,,,,
64,1.066667,-0.057778,0.756039,0.101925,1.262836,0.837267,3.901928,1.383636,0.860814,3.758308,-1.109141,1.063309,-0.282319,,,,,,,,,
65,1.083333,-0.057760,0.756028,0.101935,1.262815,0.837296,3.901859,,,,-1.107214,1.063518,-0.283839,,,,,,,,,
66,1.100000,-0.057772,0.756033,0.101926,1.262835,0.837294,3.901915,1.383589,0.860900,3.758207,-1.105470,1.063985,-0.285376,,,,,,,,,
67,1.116667,-0.057055,0.755508,0.101504,1.262841,0.837258,3.902004,1.383677,0.860785,3.758419,-1.103927,1.064651,-0.286867,,,,,,,,,
68,1.133333,-0.057772,0.756029,0.101922,1.262897,0.837238,3.902096,1.383710,0.860762,3.758446,-1.102449,1.065373,-0.288348,,,,,,,,,
69,1.150000,-0.057783,0.756041,0.101924,1.262764,0.837317,3.901724,1.383698,0.860822,3.758419,-1.101146,1.066365,-0.289853,,,,,,,,,
70,1.166667,-0.057788,0.756058,0.101921,1.262853,0.837256,3.902021,1.383660,0.860834,3.758314,-1.099884,1.067157,-0.291301,,,,,,,,,
71,1.183333,-0.057793,0.756059,0.101925,1.262819,0.837255,3.901960,1.383662,0.860817,3.758398,-1.098748,1.067942,-0.292852,,,,,,,,,
72,1.200000,-0.057771,0.756045,0.101925,1.262943,0.837175,3.902227,1.383721,0.860787,3.758522,-1.097785,1.068899,-0.294257,,,,,,,,,
73,1.216667,-0.057069,0.755511,0.101508,1.262799,0.837326,3.901793,1.383677,0.860788,3.758402,-1.096828,1.069835,-0.295639,,,,,,,,,
74,1.233333,-0.057773,0.756043,0.101930,1.262793,0.837335,3.901758,1.383650,0.860836,3.758337,-1.096074,1.070975,-0.296874,,,,,,,,,
75,1.250000,-0.057773,0.756035,0.101919,1.262815,0.837286,3.901848,1.383701,0.860781,3.758492,-1.095441,1.072086,-0.297909,,,,,,,,,
76,1.266667,-0.057774,0.756043,0.101923,1.262844,0.837271,3.901955,1.383676,0.860824,3.758368,-1.094867,1.073058,-0.298737,,,,,,,,,
77,1.283333,-0.057790,0.756049,0.101911,1.262799,0.837291,3.901901,1.383621,0.860862,3.758272,-1.094380,1.074279,-0.299506,,,,,,,,,
78,1.300000,-0.057769,0.756030,0.101931,1.262807,0.837272,3.901922,1.383677,0.860806,3.758442,-1.093983,1.075511,-0.299988,,,,,,,,,
79,1.316667,-0.057765,0.756028,0.101921,1.262822,0.837255,3.901960,1.383660,0.860807,3.758362,-1.093466,1.076697,-0.300104,,,,,,,,,
80,1.333333,-0.057769,0.756034,0.101932,1.262856,0.837263,3.901953,1.383642,0.860834,3.758347,-1.093173,1.077883,-0.300252,,,,,,,,,
81,1.350000,-0.057794,0.756056,0.101922,1.262859,0.837213,3.902029,1.383634,0.860836,3.758286,-1.092857,1.078778,-0.300100,,,,,,,,,
82,1.366667,-0.057754,0.756015,0.101923,1.262798,0.837299,3.901823,1.383620,0.860886,3.758249,-1.092543,1.079343,-0.299898,,,,,,,,,
83,1.383333,-0.057767,0.756033,0.101923,1.262759,0.837332,3.901680,1.383690,0.860804,3.758358,-1.092209,1.079661,-0.299771,,,,,,,,,
84,1.400000,-0.057760,0.756030,0.101921,1.262804,0.837336,3.901850,1.383645,0.860837,3.758301,-1.091771,1.079649,-0.299511,,,,,,,,,
85,1.416667,-0.057774,0.756034,0.101922,1.262854,0.837257,3.901999,1.383650,0.860857,3.758259,-1.091388,1.079509,-0.299350,,,,,,,,,
86,1.433333,-0.057769,0.756031,0.101917,1.262836,0.837297,3.901976,1.383702,0.860816,3.758503,-1.091012,1.079544,-0.299042,,,,,,,,,
87,1.450000,-0.057765,0.756015,0.101927,1.262879,0.837230,3.902023,1.383674,0.860782,3.758383,-1.090639,1.079433,-0.298621,,,,,,,,,
88,1.466667,-0.057778,0.756041,0.101923,1.262836,0.837277,3.901951,1.383733,0.860757,3.758528,-1.090123,1.078998,-0.298081,,,,,,,,,
89,1.483333,-0.057769,0.756041,0.101935,1.262838,0.837273,3.901876,1.383729,0.860782,3.758564,-1.089628,1.078335,-0.297641,,,,,,,,,
90,1.500000,-0.057779,0.756033,0.101925,1.262815,0.837290,3.901907,1.383716,0.860805,3.758490,-1.089053,1.077558,-0.297268,,,,,,,,,
91,1.516667,-0.057784,0.756044,0.101922,1.262882,0.837225,3.902046,1.383705,0.860736,3.758478,-1.088347,1.076332,-0.296925,,,,,,,,,
92,1.533333,-0.057766,0.756044,0.101935,1.262802,0.837325,3.901896,1.383602,0.860896,3.758207,-1.087756,1.075103,-0.296943,,,,,,,,,
93,1.550000,-0.057771,0.756028,0.101928,1.262849,0.837272,3.901989,1.383656,0.860836,3.758360,-1.087104,1.073891,-0.296966,,,,,,,,,
94,1.566667,-0.057781,0.756058,0.101923,1.262822,0.837293,3.901974,1.383668,0.860825,3.758368,-1.086332,1.072879,-0.296965,,,,,,,,,
95,1.583333,-0.057778,0.756039,0.101925,1.262868,0.837253,3.901974,1.383628,0.860855,3.758278,-1.085734,1.071907,-0.297086,,,,,,,,,
96,1.600000,-0.057786,0.756046,0.101926,1.262842,0.837265,3.901922,1.383619,0.860872,3.758253,-1.085108,1.071245,-0.297072,,,,,,,,,
97,1.616667,-0.057765,0.756025,0.101927,1.262831,0.837291,3.901897,1.383713,0.860813,3.758451,-1.084375,1.070698,-0.296836,,,,,,,,,
98,1.633333,-0.057772,0.756045,0.101928,1.262849,0.837300,3.901884,1.383671,0.860819,3.758339,-1.083786,1.070289,-0.296548,,,,,,,,,
99,1.650000,-0.057767,0.756040,0.101931,1.262806,0.837265,3.901907,1.383721,0.860776,3.758575,-1.083203,1.069874,-0.296154,,,,,,,,,
100,1.666667,-0.057072,0.755520,0.101510,1.262801,0.837286,3.901854,1.383637,0.860897,3.758251,-1.082439,1.069212,-0.295738,,,,,,,,,
101,1.683333,-0.057758,0.756026,0.101918,1.262823,0.837269,3.901886,1.383662,0.860814,3.758299,-1.081718,1.068545,-0.295355,,,,,,,,,
102,1.700000,-0.057778,0.756042,0.101921,1.262911,0.837234,3.902102,1.383643,0.860833,3.758339,-1.080963,1.067918,-0.294859,,,,,,,,,
103,1.716667,-0.057776,0.756024,0.101932,1.262871,0.837262,3.902008,1.383687,0.860786,3.758465,-1.080122,1.067218,-0.294493,,,,,,,,,
104,1.733333,-0.057781,0.756041,0.101921,1.262827,0.837288,3.901882,1.383664,0.860820,3.758389,-1.079261,1.066433,-0.294222,,,,,,,,,
105,1.750000,-0.057801,0.756067,0.101922,1.262879,0.837232,3.902054,1.383650,0.860834,3.758308,-1.078556,1.065776,-0.294057,,,,,,,,,
106,1.766667,-0.057770,0.756037,0.101929,1.262895,0.837291,3.902004,1.383669,0.860836,3.758377,-1.077774,1.065352,-0.293934,,,,,,,,,
107,1.783333,-0.057774,0.756035,0.101927,1.262865,0.837249,3.902031,1.383679,0.860813,3.758385,-1.076998,1.064940,-0.293968,,,,,,,,,
108,1.800000,-0.057780,0.756037,0.101930,1.262822,0.837321,3.901842,1.383659,0.860859,3.758390,-1.076444,1.064848,-0.294131,,,,,,,,,
109,1.816667,-0.057761,0.756017,0.101925,1.262885,0.837253,3.902073,1.383663,0.860790,3.758343,-1.075864,1.064684,-0.294341,,,,,,,,,
110,1.833333,-0.057761,0.756019,0.101923,1.262779,0.837359,3.901802,1.383700,0.860791,3.758461,-1.075332,1.064513,-0.294578,,,,,,,,,
111,1.850000,-0.057775,0.756040,0.101927,1.262824,0.837280,3.901915,1.383645,0.860832,3.758354,-1.074908,1.064434,-0.294900,,,,,,,,,
112,1.866667,-0.057765,0.756021,0.101929,1.262796,0.837298,3.901770,1.383668,0.860829,3.758392,-1.074524,1.064433,-0.295190,,,,,,,,,
113,1.883333,-0.057058,0.755498,0.101518,1.262877,0.837255,3.902008,1.383637,0.860830,3.758310,-1.074120,1.064498,-0.295549,,,,,,,,,
114,1.900000,-0.057779,0.756038,0.101924,1.262838,0.837304,3.901838,1.383718,0.860775,3.758535,-1.073843,1.064541,-0.295961,,,,,,,,,
115,1.916667,-0.057779,0.756036,0.101919,1.262847,0.837265,3.902014,1.383606,0.860891,3.758202,-1.073598,1.064589,-0.296283,,,,,,,,,
116,1.933333,-0.057758,0.756025,0.101926,1.262872,0.837264,3.901918,1.383709,0.860773,3.758507,-1.073433,1.064716,-0.296587,,,,,,,,,
117,1.950000,-0.057791,0.756057,0.101930,1.262818,0.837331,3.901867,1.383663,0.860815,3.758326,-1.073247,1.064635,-0.296905,,,,,,,,,
118,1.966667,-0.057771,0.756022,0.101932,1.262843,0.837245,3.901979,1.383725,0.860768,3.758575,-1.073005,1.064463,-0.297160,,,,,,,,,
119,1.983333,-0.057757,0.756029,0.101940,1.262791,0.837319,3.901814,1.383663,0.860797,3.758394,-1.072799,1.064366,-0.297342,,,,,,,,,
120,2.000000,-0.057786,0.756038,0.101925,1.262776,0.837340,3.901772,1.383670,0.860785,3.758430,-1.072670,1.064211,-0.297497,,,,,,,,,
121,2.016667,-0.057780,0.756041,0.101918,1.262757,0.837337,3.901764,1.383684,0.860792,3.758408,-1.072556,1.063996,-0.297623,,,,,,,,,
122,2.033333,-0.057779,0.756047,0.101916,1.262828,0.837283,3.901936,1.383618,0.860847,3.758209,-1.072485,1.063726,-0.297664,,,,,,,,,
123,2.050000,-0.057772,0.756025,0.101928,1.262756,0.837283,3.901794,1.383676,0.860836,3.758329,-1.072365,1.063489,-0.297710,,,,,,,,,
124,2.066667,-0.057770,0.756040,0.101922,1.262855,0.837285,3.901968,1.383653,0.860847,3.758299,-1.072347,1.063160,-0.297925,,,,,,,,,
125,2.083333,-0.057763,0.756021,0.101924,1.262842,0.837238,3.901930,1.383670,0.860810,3.758362,-1.072268,1.062751,-0.298264,,,,,,,,,
126,2.100000,-0.057770,0.756025,0.101920,1.262850,0.837314,3.901957,1.383635,0.860847,3.758287,-1.072084,1.062213,-0.298565,,,,,,,,,
127,2.116667,-0.057775,0.756033,0.101932,1.262840,0.837276,3.901886,1.383662,0.860852,3.758318,-1.071921,1.061671,-0.298918,,,,,,,,,
128,2.133333,-0.057758,0.756018,0.101931,1.262839,0.837278,3.901915,1.383720,0.860794,3.758442,-1.071685,1.061213,-0.299293,,,,,,,,,
129,2.150000,-0.057787,0.756042,0.101926,1.262837,0.837281,3.901985,1.383697,0.860768,3.758436,-1.071525,1.060902,-0.299710,,,,,,,,,
130,2.166667,-0.057773,0.756028,0.101924,1.262843,0.837264,3.901966,1.383626,0.860876,3.758263,-1.071355,1.060631,-0.300277,,,,,,,,,
131,2.183333,-0.057761,0.756022,0.101931,1.262861,0.837267,3.901924,1.383666,0.860806,3.758377,-1.071090,1.060399,-0.300792,,,,,,,,,
132,2.200000,-0.057769,0.756042,0.101930,1.262835,0.837272,3.901922,1.383612,0.860878,3.758226,-1.070843,1.060256,-0.301335,,,,,,,,,
133,2.216667,-0.057769,0.756043,0.101922,1.262794,0.837350,3.901827,1.383718,0.860754,3.758469,-1.070610,1.060103,-0.301848,,,,,,,,,
134,2.233333,-0.057782,0.756045,0.101923,1.262864,0.837231,3.902018,1.383670,0.860842,3.758348,-1.070398,1.060064,-0.302370,,,,,,,,,
135,2.250000,-0.057764,0.756031,0.101928,1.262779,0.837360,3.901764,1.383658,0.860816,3.758377,-1.070231,1.060109,-0.302844,,,,,,,,,
136,2.266667,-0.057764,0.756025,0.101928,1.262853,0.837243,3.902002,1.383688,0.860804,3.758438,-1.070050,1.060183,-0.303262,,,,,,,,,
137,2.283333,-0.057777,0.756028,0.101925,1.262813,0.837284,3.901894,1.383606,0.860929,3.758200,-1.069856,1.060260,-0.303715,,,,,,,,,
138,2.300000,-0.057769,0.756029,0.101924,1.262874,0.837245,3.902004,1.383639,0.860847,3.758318,-1.069731,1.060264,-0.304141,,,,,,,,,
139,2.316667,-0.057776,0.756038,0.101924,1.262794,0.837308,3.901819,1.383606,0.860902,3.758202,-1.069551,1.060187,-0.304547,,,,,,,,,
140,2.333333,-0.057768,0.756024,0.101923,1.262794,0.837279,3.901855,1.383700,0.860776,3.758446,-1.069369,1.060133,-0.304910,,,,,,,,,
141,2.350000,-0.057771,0.756033,0.101927,1.262807,0.837257,3.901909,1.383642,0.860834,3.758257,-1.069215,1.060091,-0.305232,,,,,,,,,
142,2.366667,-0.057773,0.756022,0.101933,1.262834,0.837290,3.901903,1.383641,0.860869,3.758226,-1.069136,1.060231,-0.305524,,,,,,,,,
143,2.383333,-0.057781,0.756045,0.101922,1.262842,0.837259,3.901953,1.383762,0.860739,3.758575,-1.069014,1.060422,-0.305707,,,,,,,,,
144,2.400000,-0.057776,0.756046,0.101929,1.262862,0.837249,3.902067,1.383655,0.860842,3.758366,-1.068908,1.060526,-0.305663,,,,,,,,,
145,2.416667,-0.057761,0.756025,0.101929,1.262874,0.837220,3.902046,1.383650,0.860837,3.758345,-1.068813,1.060467,-0.305577,,,,,,,,,
146,2.433333,-0.057777,0.756036,0.101918,1.262864,0.837274,3.901976,1.383668,0.860826,3.758415,-1.068673,1.060305,-0.305557,,,,,,,,,
147,2.450000,-0.057052,0.755503,0.101502,1.262811,0.837291,3.901857,1.383650,0.860847,3.758310,-1.068552,1.060177,-0.305512,,,,,,,,,
148,2.466667,-0.057786,0.756039,0.101919,1.262844,0.837300,3.901918,1.383697,0.860827,3.758446,-1.068427,1.059982,-0.305459,,,,,,,,,
149,2.483333,-0.057763,0.756044,0.101921,1.262818,0.837279,3.901876,1.383673,0.860817,3.758369,-1.068335,1.059814,-0.305509,,,,,,,,,
150,2.500000,-0.057779,0.756051,0.101917,1.262852,0.837276,3.901951,1.383701,0.860806,3.758478,-1.068245,1.059737,-0.305676,,,,,,,,,
151,2.516667,-0.057774,0.756034,0.101921,1.262861,0.837274,3.901943,1.383741,0.860748,3.758545,-1.068230,1.059589,-0.305904,,,,,,,,,
152,2.533333,-0.057766,0.756027,0.101933,1.262922,0.837234,3.902082,1.383720,0.860790,3.758457,-1.068110,1.059351,-0.306146,,,,,,,,,
153,2.550000,-0.057765,0.756024,0.101930,1.262793,0.837313,3.901825,1.383660,0.860867,3.758287,-1.068005,1.059075,-0.306399,,,,,,,,,
154,2.566667,-0.057759,0.756018,0.101925,1.262819,0.837282,3.901838,1.383724,0.860784,3.758511,-1.067887,1.058823,-0.306690,,,,,,,,,
155,2.583333,-0.057776,0.756045,0.101918,1.262858,0.837244,3.902010,1.383693,0.860789,3.758472,-1.067806,1.058612,-0.307122,,,,,,,,,
156,2.600000,-0.057779,0.756048,0.101923,1.262766,0.837302,3.901770,1.383667,0.860804,3.758362,-1.067660,1.058247,-0.307720,,,,,,,,,
157,2.616667,-0.057769,0.756037,0.101920,1.262764,0.837315,3.901777,1.383625,0.860888,3.758251,-1.067480,1.057828,-0.308296,,,,,,,,,
158,2.633333,-0.057782,0.756039,0.101914,1.262878,0.837256,3.902000,1.383715,0.860756,3.758520,-1.067251,1.057342,-0.309083,,,,,,,,,
159,2.650000,-0.057783,0.756048,0.101922,1.262806,0.837310,3.901831,1.383621,0.860882,3.758247,-1.067036,1.057056,-0.309875,,,,,,,,,
160,2.666667,-0.057784,0.756051,0.101918,1.262780,0.837350,3.901749,1.383713,0.860757,3.758488,-1.066751,1.056609,-0.310913,,,,,,,,,
161,2.683333,-0.057766,0.756028,0.101924,1.262854,0.837303,3.901968,1.383682,0.860804,3.758364,-1.066520,1.056252,-0.311977,,,,,,,,,
162,2.700000,-0.057770,0.756041,0.101917,1.262883,0.837231,3.902063,1.383651,0.860804,3.758394,-1.066373,1.055977,-0.313222,,,,,,,,,
163,2.716667,-0.057759,0.756017,0.101925,1.262810,0.837303,3.901934,1.383577,0.860898,3.758112,-1.066092,1.055625,-0.314510,,,,,,,,,
164,2.733333,-0.057774,0.756030,0.101919,1.262789,0.837328,3.901863,1.383725,0.860725,3.758572,-1.065879,1.055318,-0.315751,,,,,,,,,
165,2.750000,-0.057779,0.756033,0.101931,1.262883,0.837228,3.902126,1.383657,0.860858,3.758385,-1.065668,1.054987,-0.317101,,,,,,,,,
166,2.766667,-0.057779,0.756040,0.101926,1.262801,0.837305,3.901899,1.383693,0.860763,3.758478,-1.065335,1.054342,-0.318330,,,,,,,,,
167,2.783333,-0.057774,0.756027,0.101932,1.262839,0.837229,3.902025,1.383632,0.860834,3.758270,-1.065045,1.053864,-0.319631,,,,,,,,,
168,2.800000,-0.057753,0.756022,0.101928,1.262828,0.837246,3.901964,1.383671,0.860796,3.758476,-1.064811,1.053575,-0.321020,,,,,,,,,
169,2.816667,-0.057782,0.756042,0.101925,1.262823,0.837280,3.901857,1.383666,0.860814,3.758385,-1.064539,1.053539,-0.322149,,,,,,,,,
170,2.833333,-0.057768,0.756034,0.101932,1.262815,0.837313,3.901850,1.383638,0.860850,3.758272,-1.064201,1.053212,-0.323284,,,,,,,,,
171,2.850000,-0.057764,0.756033,0.101918,1.262815,0.837322,3.901857,1.383718,0.860765,3.758488,-1.063835,1.052832,-0.324418,,,,,,,,,
172,2.866667,-0.057770,0.756042,0.101932,1.262846,0.837292,3.901905,1.383723,0.860792,3.758472,-1.063442,1.052576,-0.325500,,,,,,,,,
173,2.883333,-0.057775,0.756039,0.101923,1.262871,0.837274,3.902014,1.383708,0.860752,3.758478,-1.063152,1.052423,-0.326721,,,,,,,,,
174,2.900000,-0.057764,0.756034,0.101926,1.262778,0.837336,3.901806,1.383705,0.860809,3.758451,-1.062874,1.052453,-0.327687,,,,,,,,,
175,2.916667,-0.057775,0.756033,0.101928,1.262817,0.837289,3.901852,1.383702,0.860751,3.758482,-1.062547,1.052400,-0.328661,,,,,,,,,
176,2.933333,-0.057771,0.756045,0.101924,1.262814,0.837309,3.901897,1.383657,0.860805,3.758326,-1.062232,1.052486,-0.329579,,,,,,,,,
