119,1.983333,-0.098775,0.754548,0.125056
120,2.000000,-0.098779,0.754568,0.125071
121,2.016667,-0.098776,0.754538,0.125048
122,2.033333,-0.098779,0.754546,0.125060
123,2.050000,-0.098774,0.754554,0.125061
124,2.066667,-0.098781,0.754543,0.125056
125,2.083333,-0.098788,0.754556,0.125057
126,2.100000,-0.098778,0.754553,0.125057
127,2.116667,-0.098761,0.754551,0.125057
128,2.133333,-0.098771,0.754546,0.125063
129,2.150000,-0.098789,0.754558,0.125073
130,2.166667,-0.098781,0.754537,0.125053
131,2.183333,-0.098779,0.754539,0.125054
132,2.200000,-0.098782,0.754539,0.125061
133,2.216667,-0.098787,0.754553,0.125064
134,2.233333,-0.098776,0.754553,0.125055
135,2.250000,-0.098782,0.754549,0.125050
136,2.266667,-0.098797,0.754543,0.125071
137,2.283333,-0.098784,0.754533,0.125055
138,2.300000,-0.098781,0.754533,0.125062
139,2.316667,-0.098784,0.754550,0.125056
140,2.333333,-0.098782,0.754538,0.125057
141,2.350000,-0.098791,0.754548,0.125058
142,2.366667,-0.098776,0.754547,0.125053
143,2.383333,-0.098783,0.754547,0.125060
144,2.400000,-0.098779,0.754559,0.125061
145,2.416667,-0.098769,0.754549,0.125067
146,2.433333,-0.098782,0.754549,0.125065
147,2.450000,-0.098791,0.754562,0.125068
148,2.466667,-0.098788,0.754550,0.125061
149,2.483333,-0.098781,0.754544,0.125056
150,2.500000,-0.098785,0.754552,0.125054
151,2.516667,-0.098777,0.754543,0.125051
152,2.533333,-0.098781,0.754556,0.125061
153,2.550000,-0.098781,0.754538,0.125064
154,2.566667,-0.098777,0.754540,0.125060
155,2.583333,-0.098781,0.754541,0.125059
156,2.600000,-0.098774,0.754539,0.125052
157,2.616667,-0.098779,0.754557,0.125055
158,2.633333,-0.098789,0.754548,0.125057
159,2.650000,-0.098777,0.754543,0.125055
160,2.666667,-0.098782,0.754544,0.125061
161,2.683333,-0.098783,0.754548,0.125058
162,2.700000,-0.098781,0.754547,0.125060
163,2.716667,-0.098778,0.754549,0.125066
164,2.733333,-0.098786,0.754559,0.125067
165,2.750000,-0.098781,0.754535,0.125055
166,2.766667,-0.098779,0.754539,0.125059
167,2.783333,-0.098772,0.754542,0.125059
168,2.800000,-0.098765,0.754541,0.125056
169,2.816667,-0.098776,0.754563,0.125063
170,2.833333,-0.098794,0.754538,0.125054
171,2.850000,-0.098775,0.754532,0.125053
172,2.866667,-0.098781,0.754548,0.125057
173,2.883333,-0.098785,0.754549,0.125059
174,2.900000,-0.098794,0.754545,0.125058
175,2.916667,-0.098776,0.754550,0.125059
176,2.933333,-0.098779,0.754549,0.125071
177,2.950000,-0.098781,0.754546,0.125055
178,2.966667,-0.098785,0.754524,0.125060
179,2.983333,-0.098778,0.754556,0.125059
180,3.000000,-0.098775,0.754548,0.125056
181,3.016667,-0.098774,0.754534,0.125055
182,3.033333,-0.098784,0.754557,0.125062
183,3.050000,-0.098783,0.754547,0.125059
184,3.066667,-0.098797,0.754537,0.125060
185,3.083333,-0.098787,0.754549,0.125075
186,3.100000,-0.098790,0.754552,0.125068
187,3.116667,-0.098789,0.754574,0.125065
188,3.133333,-0.098804,0.754565,0.125122
189,3.150000,-0.098839,0.754570,0.125295
190,3.166667,-0.098899,0.754640,0.125562
191,3.183333,-0.099440,0.754715,0.126086
192,3.200000,-0.098822,0.754744,0.125897
193,3.216667,-0.098646,0.754944,0.126144
194,3.233333,-0.098575,0.755046,0.126324
195,3.250000,-0.098342,0.755419,0.126695
196,3.266667,-0.098280,0.756084,0.126980
197,3.283333,-0.098213,0.757137,0.127258
198,3.300000,-0.098088,0.758956,0.127632
199,3.316667,-0.098063,0.760992,0.128006
200,3.333333,-0.097866,0.763717,0.128435
201,3.350000,-0.097873,0.766618,0.128826
202,3.366667,-0.097749,0.770044,0.129369
203,3.383333,-0.097529,0.773852,0.129781
204,3.400000,-0.097717,0.778036,0.130095
205,3.416667,-0.097622,0.782339,0.130505
206,3.433333,-0.098231,0.786964,0.131583
207,3.450000,-0.097608,0.791319,0.131682
208,3.466667,-0.098400,0.796194,0.132636
209,3.483333,-0.098018,0.800651,0.132608
210,3.500000,-0.098066,0.805236,0.133193
211,3.516667,-0.098190,0.809827,0.133711
212,3.533333,-0.098324,0.814497,0.134009
213,3.550000,-0.098621,0.818869,0.134289
214,3.566667,-0.098694,0.823235,0.134635
215,3.583333,-0.099624,0.827984,0.135416
216,3.600000,-0.099298,0.832170,0.135163
217,3.616667,-0.099454,0.836701,0.135522
218,3.633333,-0.099628,0.841709,0.135837
219,3.650000,-0.100003,0.846403,0.135927
220,3.666667,-0.100196,0.851420,0.135935
221,3.683333,-0.100319,0.856480,0.136082
222,3.700000,-0.100518,0.861770,0.135882
223,3.716667,-0.100814,0.867519,0.135882
224,3.733333,-0.100874,0.873463,0.135718
225,3.750000,-0.101167,0.879689,0.135703
226,3.766667,-0.101215,0.886166,0.135499
227,3.783333,-0.101518,0.892895,0.135387
228,3.800000,-0.101605,0.899975,0.135042
229,3.816667,-0.101869,0.907604,0.134906
230,3.833333,-0.101901,0.915400,0.134753
231,3.850000,-0.102082,0.923447,0.134344
232,3.866667,-0.102056,0.931775,0.134221
233,3.883333,-0.102227,0.940557,0.133945
234,3.900000,-0.102351,0.949456,0.133492
235,3.916667,-0.102395,0.958650,0.133283
236,3.933333,-0.102387,0.968021,0.132996
237,3.950000,-0.102400,0.977463,0.132680
238,3.966667,-0.102421,0.987126,0.132415
239,3.983333,-0.102396,0.997007,0.132055
240,4.000000,-0.102443,1.006594,0.131904
241,4.016667,-0.102427,1.016136,0.131663
242,4.033333,-0.102410,1.025911,0.131273
243,4.050000,-0.102325,1.035366,0.131054
244,4.066667,-0.102244,1.045028,0.130773
245,4.083333,-0.102165,1.054197,0.130660
246,4.100000,-0.102497,1.063157,0.130637
247,4.116667,-0.101855,1.072392,0.130188
248,4.133333,-0.101881,1.081181,0.130030
249,4.150000,-0.101716,1.089866,0.129963
250,4.166667,-0.101617,1.098259,0.129680
251,4.183333,-0.101463,1.106552,0.129545
252,4.200000,-0.101353,1.114572,0.129522
253,4.216667,-0.101227,1.122418,0.129285
254,4.233333,-0.101088,1.130094,0.129163
255,4.250000,-0.100932,1.137563,0.129211
256,4.266667,-0.100798,1.144653,0.129214
257,4.283333,-0.100657,1.151526,0.129103
258,4.300000,-0.100556,1.158398,0.129072
259,4.316667,-0.100311,1.165035,0.129006
260,4.333333,-0.100619,1.171108,0.129191
261,4.350000,-0.100526,1.177295,0.129133
262,4.366667,-0.100360,1.183288,0.129150
263,4.383333,-0.100000,1.189112,0.128940
264,4.400000,-0.099898,1.194534,0.128983
265,4.416667,-0.099804,1.199766,0.129033
266,4.433333,-0.099818,1.204723,0.129099
267,4.450000,-0.099787,1.209442,0.129009
268,4.466667,-0.099986,1.213727,0.129288
269,4.483333,-0.099693,1.218041,0.129130
270,4.500000,-0.099743,1.222010,0.129349
271,4.516667,-0.100011,1.225622,0.129460
272,4.533333,-0.099711,1.229223,0.129423
273,4.550000,-0.100089,1.232324,0.129691
274,4.566667,-0.099876,1.235373,0.129623
275,4.583333,-0.099848,1.238223,0.129793
276,4.600000,-0.099932,1.240689,0.129882
277,4.616667,-0.099948,1.242997,0.129963
278,4.633333,-0.100050,1.244905,0.130068
279,4.650000,-0.100385,1.246462,0.130345
280,4.666667,-0.100229,1.248282,0.130321
281,4.683333,-0.100272,1.249567,0.130460
282,4.700000,-0.100402,1.250885,0.130469
283,4.716667,-0.100419,1.251916,0.130633
284,4.733333,-0.100422,1.252865,0.130650
285,4.750000,-0.100510,1.253750,0.130735
286,4.766667,-0.100605,1.254367,0.130845
287,4.783333,-0.100661,1.254918,0.130940
288,4.800000,-0.101009,1.255262,0.131096
289,4.816667,-0.101137,1.255718,0.131069
290,4.833333,-0.101122,1.256168,0.131131
291,4.850000,-0.101205,1.256470,0.131109
292,4.866667,-0.101158,1.256705,0.131145
293,4.883333,-0.101201,1.256876,0.131099
294,4.900000,-0.100876,1.257226,0.130982
295,4.916667,-0.100970,1.257273,0.130892
296,4.933333,-0.100949,1.257354,0.130845
297,4.950000,-0.100978,1.257428,0.130776
298,4.966667,-0.100900,1.257499,0.130662
299,4.983333,-0.100922,1.257591,0.130543
300,5.000000,-0.100934,1.257656,0.130433
301,5.016667,-0.100996,1.257658,0.130296
302,5.033333,-0.101027,1.257705,0.130184
303,5.050000,-0.101009,1.257773,0.130079
304,5.066667,-0.101028,1.257890,0.129961
305,5.083333,-0.101021,1.258022,0.129863
306,5.100000,-0.101053,1.258185,0.129765
307,5.116667,-0.101113,1.258430,0.129649
308,5.133333,-0.100981,1.258750,0.129566
309,5.150000,-0.101033,1.258974,0.129453
310,5.166667,-0.101129,1.259264,0.129375
311,5.183333,-0.101386,1.259299,0.129386
312,5.200000,-0.101131,1.259837,0.129146
313,5.216667,-0.101065,1.260129,0.128992
314,5.233333,-0.101117,1.260422,0.128887
315,5.250000,-0.101116,1.260656,0.128800
316,5.266667,-0.101120,1.260816,0.128696
317,5.283333,-0.101100,1.260959,0.128655
318,5.300000,-0.101139,1.261086,0.128660
319,5.316667,-0.101105,1.261166,0.128575
320,5.333333,-0.101100,1.261243,0.128557
321,5.350000,-0.101107,1.261294,0.128514
322,5.366667,-0.101059,1.261319,0.128500
323,5.383333,-0.101079,1.261322,0.128477
324,5.400000,-0.101048,1.261306,0.128482
325,5.416667,-0.101080,1.261274,0.128495
326,5.433333,-0.101052,1.261226,0.128512
327,5.450000,-0.101070,1.261178,0.128572
328,5.466667,-0.101084,1.261134,0.128590
329,5.483333,-0.101065,1.261090,0.128633
330,5.500000,-0.101113,1.261072,0.128696
331,5.516667,-0.101087,1.261044,0.128737
332,5.533333,-0.101108,1.261026,0.128764
333,5.550000,-0.101103,1.260997,0.128787
334,5.566667,-0.101090,1.260985,0.128839
335,5.583333,-0.101119,1.260977,0.128867
336,5.600000,-0.101097,1.260985,0.128949
337,5.616667,-0.101120,1.261036,0.129027
338,5.633333,-0.101068,1.261110,0.129126
339,5.650000,-0.100857,1.261304,0.129363
340,5.666667,-0.100839,1.261484,0.129563
341,5.683333,-0.100670,1.261642,0.129781
342,5.700000,-0.100503,1.261807,0.130025
343,5.716667,-0.100174,1.261896,0.130427
344,5.733333,-0.099769,1.262152,0.130980
345,5.750000,-0.099313,1.262267,0.131531
346,5.766667,-0.098601,1.262470,0.132293
347,5.783333,-0.098006,1.262591,0.133237
348,5.800000,-0.096990,1.262796,0.134205
349,5.816667,-0.095932,1.262868,0.135450
350,5.833333,-0.094614,1.262977,0.136908
351,5.850000,-0.093120,1.263096,0.138614
352,5.866667,-0.091408,1.263127,0.140515
353,5.883333,-0.089510,1.263119,0.142630
354,5.900000,-0.087224,1.263124,0.145036
355,5.916667,-0.084724,1.263094,0.147849
356,5.933333,-0.081884,1.263154,0.150893
357,5.950000,-0.078714,1.263018,0.154311
358,5.966667,-0.075334,1.262893,0.158077
359,5.983333,-0.071568,1.262742,0.162242
360,6.000000,-0.067314,1.262703,0.166773
361,6.016667,-0.062819,1.262516,0.171626
362,6.033333,-0.057973,1.262392,0.176968
363,6.050000,-0.052651,1.262409,0.182765
364,6.066667,-0.047012,1.262339,0.188933
365,6.083333,-0.040739,1.262454,0.195852
366,6.100000,-0.034293,1.262483,0.202653
367,6.116667,-0.027317,1.262731,0.210408
368,6.133333,-0.020794,1.262211,0.218611
369,6.150000,-0.013046,1.262426,0.227016
370,6.166667,-0.004889,1.262716,0.235857
371,6.183333,0.003562,1.262991,0.245136
372,6.200000,0.012476,1.263296,0.254853
373,6.216667,0.021768,1.263605,0.264887
374,6.233333,0.031547,1.263979,0.275428
375,6.250000,0.041581,1.264525,0.286175
376,6.266667,0.052051,1.264945,0.297490
377,6.283333,0.062887,1.265523,0.309115
378,6.300000,0.074090,1.265985,0.320951
379,6.316667,0.085423,1.266533,0.333041
380,6.333333,0.097433,1.267079,0.345476
381,6.350000,0.109422,1.267737,0.357972
382,6.366667,0.121862,1.268262,0.370767
383,6.383333,0.134269,1.268631,0.383722
384,6.400000,0.147193,1.269058,0.396789
385,6.416667,0.160231,1.269323,0.409864
386,6.433333,0.173523,1.269628,0.422931
387,6.450000,0.187099,1.268868,0.437462
388,6.466667,0.200590,1.268901,0.450612
389,6.483333,0.214205,1.268749,0.463605
390,6.500000,0.227974,1.268841,0.476420
391,6.516667,0.241705,1.268717,0.489173
392,6.533333,0.255532,1.268652,0.501629
393,6.550000,0.269335,1.268532,0.513822
394,6.566667,0.283188,1.268391,0.525775
395,6.583333,0.296976,1.268184,0.537222
396,6.600000,0.310767,1.268034,0.548421
397,6.616667,0.324344,1.267885,0.559105
398,6.633333,0.338004,1.267661,0.569242
399,6.650000,0.351412,1.267429,0.578984
400,6.666667,0.364846,1.267154,0.588050
401,6.683333,0.378023,1.266721,0.596645
402,6.700000,0.391145,1.266346,0.604566
403,6.716667,0.404085,1.266019,0.611765
404,6.733333,0.416895,1.265489,0.618577
405,6.750000,0.429308,1.265809,0.623315
406,6.766667,0.441875,1.265499,0.628519
407,6.783333,0.454220,1.264371,0.633867
408,6.800000,0.466606,1.265224,0.636182
409,6.816667,0.478664,1.264755,0.639164
410,6.833333,0.490439,1.264478,0.641268
411,6.850000,0.502226,1.264293,0.642484
412,6.866667,0.513612,1.264042,0.643136
413,6.883333,0.524959,1.263864,0.642936
414,6.900000,0.536142,1.263719,0.641996
415,6.916667,0.547136,1.263536,0.640209
416,6.933333,0.558048,1.263501,0.637756
417,6.950000,0.568708,1.263442,0.634460
418,6.966667,0.579427,1.263430,0.630554
419,6.983333,0.589849,1.263487,0.625870
420,7.000000,0.600097,1.263654,0.620569
421,7.016667,0.610175,1.263152,0.615286
422,7.033333,0.620170,1.263160,0.608715
423,7.050000,0.630055,1.263637,0.601237
424,7.066667,0.639708,1.264962,0.592274
425,7.083333,0.649762,1.265362,0.583186
426,7.100000,0.659169,1.265800,0.573897
427,7.116667,0.668597,1.266252,0.564259
428,7.133333,0.677929,1.266811,0.553701
429,7.150000,0.686960,1.267282,0.542796
430,7.166667,0.696188,1.267803,0.531308
431,7.183333,0.704919,1.268287,0.519547
432,7.200000,0.713663,1.268624,0.507186
433,7.216667,0.722247,1.269000,0.494536
434,7.233333,0.730766,1.269318,0.481494
435,7.250000,0.738979,1.269564,0.468170
436,7.266667,0.747074,1.269740,0.454600
437,7.283333,0.755040,1.269801,0.440644
438,7.300000,0.762865,1.269831,0.426423
439,7.316667,0.770268,1.269800,0.412228
440,7.333333,0.777742,1.269793,0.397570
441,7.350000,0.784900,1.269657,0.382945
442,7.366667,0.791790,1.269581,0.368080
443,7.383333,0.798398,1.269503,0.353130
444,7.400000,0.804798,1.269420,0.338071
445,7.416667,0.810899,1.269314,0.322989
446,7.433333,0.817396,1.269303,0.307577
447,7.450000,0.823032,1.269154,0.292434
448,7.466667,0.828233,1.268910,0.277270
449,7.483333,0.833173,1.268724,0.262091
450,7.500000,0.837322,1.268343,0.247176
451,7.516667,0.842059,1.268031,0.231780
452,7.533333,0.845950,1.267731,0.216659
453,7.550000,0.849554,1.267419,0.201679
454,7.566667,0.852729,1.267125,0.186713
455,7.583333,0.855535,1.266805,0.171934
456,7.600000,0.857969,1.266470,0.157198
457,7.616667,0.859824,1.266307,0.142593
458,7.633333,0.861587,1.265924,0.128110
459,7.650000,0.862815,1.265727,0.113817
460,7.666667,0.863610,1.265507,0.099525
461,7.683333,0.863985,1.265350,0.085273
462,7.700000,0.863984,1.265221,0.071373
463,7.716667,0.863543,1.265164,0.057553
464,7.733333,0.862702,1.265166,0.043858
465,7.750000,0.861339,1.265160,0.030252
466,7.766667,0.859728,1.265245,0.016800
467,7.783333,0.857526,1.265157,0.003492
468,7.800000,0.854995,1.265180,-0.009812
469,7.816667,0.852043,1.265096,-0.022928
470,7.833333,0.848592,1.264917,-0.035973
471,7.850000,0.844847,1.264774,-0.048613
472,7.866667,0.840568,1.264704,-0.061216
473,7.883333,0.835915,1.264508,-0.073809
474,7.900000,0.830924,1.264474,-0.085942
475,7.916667,0.825516,1.264185,-0.098189
476,7.933333,0.819675,1.263933,-0.110131
477,7.950000,0.813500,1.263889,-0.121861
478,7.966667,0.806919,1.263733,-0.133387
479,7.983333,0.799928,1.263588,-0.144806
480,8.000000,0.792744,1.263440,-0.155933
481,8.016667,0.784985,1.263380,-0.166806
482,8.033333,0.776950,1.263226,-0.177540
483,8.050000,0.768577,1.263300,-0.187880
484,8.066667,0.759921,1.263276,-0.197975
485,8.083333,0.750954,1.263350,-0.207819
486,8.100000,0.741781,1.263387,-0.217430
487,8.116667,0.732304,1.263419,-0.226559
488,8.133333,0.722495,1.263515,-0.235400
489,8.150000,0.712126,1.263369,-0.244515
490,8.166667,0.701881,1.263471,-0.252670
491,8.183333,0.691231,1.263484,-0.260621
492,8.200000,0.680503,1.263603,-0.268145
493,8.216667,0.669504,1.263918,-0.274964
494,8.233333,0.658149,1.264021,-0.281659
495,8.250000,0.646787,1.264301,-0.288290
496,8.266667,0.635373,1.264275,-0.294205
497,8.283333,0.623627,1.264545,-0.299613
498,8.300000,0.611589,1.264715,-0.304632
499,8.316667,0.599373,1.264862,-0.309195
500,8.333333,0.587141,1.265075,-0.313303
501,8.350000,0.574677,1.265186,-0.317106
502,8.366667,0.562026,1.265144,-0.320505
503,8.383333,0.549375,1.265488,-0.323077
504,8.400000,0.536570,1.265531,-0.325426
505,8.416667,0.523661,1.265386,-0.327439
506,8.433333,0.510572,1.265640,-0.328665
507,8.450000,0.497444,1.265720,-0.329578
508,8.466667,0.484323,1.265424,-0.330207
509,8.483333,0.471165,1.265604,-0.329911
510,8.500000,0.457951,1.265574,-0.329424
511,8.516667,0.444816,1.265623,-0.328258
512,8.533333,0.431491,1.265698,-0.326634
513,8.550000,0.418251,1.265764,-0.324477
514,8.566667,0.405030,1.265707,-0.322083
515,8.583333,0.391899,1.265804,-0.318736
516,8.600000,0.378642,1.265735,-0.315312
517,8.616667,0.365558,1.265962,-0.311009
518,8.633333,0.352580,1.266024,-0.306382
519,8.650000,0.339560,1.266118,-0.301330
520,8.666667,0.326588,1.266377,-0.295656
521,8.683333,0.313679,1.266484,-0.289502
522,8.700000,0.300947,1.266767,-0.282681
523,8.716667,0.288134,1.266918,-0.275546
524,8.733333,0.275439,1.267103,-0.267861
525,8.750000,0.262885,1.267330,-0.259605
526,8.766667,0.250291,1.267458,-0.251170
527,8.783333,0.237888,1.267692,-0.242161
528,8.800000,0.225473,1.267731,-0.232844
529,8.816667,0.213056,1.267821,-0.223100
530,8.833333,0.200946,1.267994,-0.212707
531,8.850000,0.188825,1.268215,-0.201758
532,8.866667,0.176786,1.268476,-0.190607
533,8.883333,0.164918,1.268679,-0.179022
534,8.900000,0.152971,1.268817,-0.167208
535,8.916667,0.141269,1.269003,-0.154937
536,8.933333,0.129511,1.269199,-0.142351
537,8.950000,0.118036,1.269697,-0.129132
538,8.966667,0.106618,1.269798,-0.115847
539,8.983333,0.095146,1.269946,-0.102320
540,9.000000,0.083824,1.270078,-0.088519
541,9.016667,0.072526,1.270076,-0.074439
542,9.033333,0.061139,1.270066,-0.060066
543,9.050000,0.050018,1.270075,-0.045556
544,9.066667,0.038728,1.269988,-0.030795
545,9.083333,0.027629,1.270010,-0.015787
546,9.100000,0.016631,1.269911,-0.000712
547,9.116667,0.005413,1.269686,0.014572
548,9.133333,-0.005670,1.269502,0.030016
549,9.150000,-0.016709,1.269366,0.045455
550,9.166667,-0.027783,1.269161,0.061000
551,9.183333,-0.038932,1.269000,0.076772
552,9.200000,-0.049956,1.268947,0.092540
553,9.216667,-0.061113,1.268702,0.108303
554,9.233333,-0.072281,1.268591,0.124075
555,9.250000,-0.083545,1.268463,0.139864
556,9.266667,-0.095111,1.268196,0.155739
557,9.283333,-0.106029,1.268345,0.171314
558,9.300000,-0.117363,1.268116,0.186940
559,9.316667,-0.129019,1.267937,0.202592
560,9.333333,-0.140739,1.267847,0.218017
561,9.350000,-0.151868,1.268002,0.233296
562,9.366667,-0.163873,1.267610,0.248607
563,9.383333,-0.175565,1.267488,0.263738
564,9.400000,-0.187272,1.267431,0.278608
565,9.416667,-0.199142,1.267341,0.293333
566,9.433333,-0.211053,1.267255,0.307866
567,9.450000,-0.223054,1.267164,0.322197
568,9.466667,-0.235245,1.266745,0.336518
569,9.483333,-0.247293,1.266933,0.350061
570,9.500000,-0.259702,1.266558,0.363786
571,9.516667,-0.272124,1.266432,0.376947
572,9.533333,-0.284524,1.266297,0.389894
573,9.550000,-0.297212,1.266192,0.402437
574,9.566667,-0.309975,1.266001,0.414753
575,9.583333,-0.322721,1.266050,0.426743
576,9.600000,-0.335532,1.266083,0.438270
577,9.616667,-0.348374,1.266092,0.449577
578,9.633333,-0.361489,1.266041,0.460399
579,9.650000,-0.374597,1.265890,0.470902
580,9.666667,-0.387775,1.265804,0.480791
581,9.683333,-0.401093,1.265552,0.490554
582,9.700000,-0.414389,1.265416,0.499816
583,9.716667,-0.427899,1.265429,0.508453
584,9.733333,-0.441379,1.265238,0.517037
585,9.750000,-0.455099,1.265198,0.524866
586,9.766667,-0.468646,1.265216,0.532303
587,9.783333,-0.482401,1.265236,0.539376
588,9.800000,-0.496175,1.265205,0.545919
589,9.816667,-0.509898,1.265115,0.551977
590,9.833333,-0.523763,1.265159,0.557693
591,9.850000,-0.537701,1.265166,0.562859
592,9.866667,-0.551515,1.265074,0.567724
593,9.883333,-0.565526,1.265063,0.572027
594,9.900000,-0.579406,1.265190,0.575768
595,9.916667,-0.593386,1.265132,0.579183
596,9.933333,-0.607313,1.265092,0.582073
597,9.950000,-0.621374,1.265001,0.584536
598,9.966667,-0.635319,1.264950,0.586478
599,9.983333,-0.649225,1.264890,0.588070
600,10.000000,-0.663163,1.264831,0.589140
601,10.016667,-0.677149,1.264809,0.589712
602,10.033333,-0.691006,1.264899,0.589908
603,10.050000,-0.704794,1.264888,0.589619
604,10.066667,-0.718542,1.264956,0.588824
605,10.083333,-0.732223,1.265134,0.587490
606,10.100000,-0.745613,1.265290,0.585723
607,10.116667,-0.759185,1.265478,0.583545
608,10.133333,-0.772417,1.265693,0.580768
609,10.150000,-0.785581,1.265883,0.577629
610,10.166667,-0.798567,1.266039,0.574044
611,10.183333,-0.811455,1.266090,0.569928
